Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mutomdi01,41:00,3,6,.500,0,0,,4,6,.667,3,14,17,3,0,4,2,5,10
rideris01,40:00,9,19,.474,0,0,,5,5,1.000,0,4,4,9,0,0,4,3,23
colesbi01,37:00,8,18,.444,0,1,.000,0,0,,0,2,2,4,1,0,2,3,16
jacksji01,36:00,5,13,.385,1,3,.333,4,4,1.000,0,6,6,3,1,0,2,3,15
hendeal01,34:00,6,14,.429,0,0,,4,4,1.000,6,1,7,0,1,1,3,3,16
mcleoro01,20:00,4,10,.400,0,0,,4,4,1.000,3,4,7,1,2,0,1,3,12
ellisla01,14:00,4,5,.800,0,0,,0,0,,1,0,1,0,0,1,1,5,8
terryja01,11:00,0,4,.000,0,2,.000,0,0,,1,3,4,2,0,1,0,1,0
wrighlo02,7:00,0,0,,0,0,,2,2,1.000,0,2,2,0,0,0,0,5,2
Team Totals,240,39,89,.438,1,6,.167,23,25,.920,14,36,50,22,5,7,15,31,102
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millean02,47:00,10,24,.417,0,2,.000,8,8,1.000,2,8,10,12,1,0,4,2,28
persowe01,43:00,6,14,.429,3,7,.429,3,3,1.000,2,1,3,3,0,0,3,4,18
murrala01,37:00,6,14,.429,0,1,.000,3,5,.600,3,3,6,0,1,0,4,5,15
bryanma01,28:00,0,2,.000,0,0,,2,2,1.000,1,5,6,1,0,0,1,2,2
kempsh01,23:00,4,13,.308,0,0,,2,4,.500,0,6,6,4,0,0,3,4,10
ferryda01,23:00,3,6,.500,1,2,.500,8,8,1.000,1,0,1,1,0,1,0,3,15
declean01,19:00,3,4,.750,0,0,,0,0,,1,3,4,0,1,0,0,2,6
chilcpe01,14:00,0,1,.000,0,0,,0,0,,2,3,5,1,0,0,0,1,0
stackry01,6:00,0,5,.000,0,1,.000,0,0,,1,0,1,0,0,1,0,0,0
Team Totals,240,32,83,.386,4,13,.308,26,30,.867,13,29,42,22,3,2,15,23,94
