Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willisc01,37:00,8,14,.571,0,0,,1,2,.500,4,11,15,1,1,1,5,3,17
allenra02,36:00,8,15,.533,3,5,.600,10,10,1.000,0,1,1,7,1,1,3,2,29
robingl01,30:00,10,17,.588,1,2,.500,4,4,1.000,1,4,5,2,3,1,4,5,25
cassesa01,26:00,5,11,.455,0,0,,0,0,,1,5,6,5,1,0,2,5,10
johnser02,24:00,3,3,1.000,0,0,,2,2,1.000,7,5,12,1,0,2,0,4,8
delnevi01,27:00,3,8,.375,0,1,.000,1,1,1.000,0,1,1,5,0,0,1,3,7
mannida01,23:00,3,8,.375,0,0,,0,0,,2,4,6,3,1,3,1,4,6
thomati01,21:00,6,14,.429,0,1,.000,0,0,,3,0,3,0,2,0,0,2,12
workmha01,13:00,0,2,.000,0,2,.000,0,0,,0,0,0,4,0,0,0,3,0
traylro01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
Team Totals,240,47,93,.505,4,11,.364,18,19,.947,18,31,49,28,9,8,16,32,116
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
armstda01,23:00,3,11,.273,0,3,.000,1,3,.333,1,0,1,2,3,0,2,2,7
abdulta01,21:00,5,11,.455,0,0,,5,6,.833,1,1,2,2,1,0,1,1,15
willimo01,16:00,3,5,.600,0,0,,2,2,1.000,1,1,2,0,1,0,1,2,8
doleami01,16:00,2,6,.333,0,0,,2,2,1.000,1,1,2,1,0,0,1,1,6
wallabe01,12:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0
outlabo01,32:00,1,4,.250,0,1,.000,0,0,,2,2,4,0,0,2,2,5,2
maggeco01,30:00,3,7,.429,0,0,,6,9,.667,3,5,8,2,1,1,2,2,12
gatlich01,26:00,4,12,.333,0,0,,6,7,.857,2,9,11,2,1,0,3,3,14
atkinch01,25:00,4,9,.444,1,3,.333,6,6,1.000,0,3,3,5,0,0,3,3,15
amaecjo01,16:00,2,6,.333,0,0,,4,4,1.000,2,2,4,3,0,0,1,1,8
garripa01,16:00,2,7,.286,1,5,.200,0,0,,3,2,5,0,0,0,0,0,5
parkean01,7:00,3,3,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,0,7
Team Totals,240,32,82,.390,2,12,.167,33,40,.825,16,28,44,18,7,3,17,21,99
