Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kleinjo01,33:00,1,4,.250,0,1,.000,0,0,,0,8,8,1,0,1,1,2,2
greenac01,31:00,5,8,.625,2,3,.667,1,2,.500,2,3,5,0,1,0,0,1,13
perryel01,30:00,5,11,.455,0,1,.000,0,0,,1,3,4,5,0,0,4,1,10
barklch01,29:00,9,12,.750,1,3,.333,5,6,.833,1,9,10,4,5,2,6,2,24
finlemi01,26:00,4,6,.667,1,2,.500,3,3,1.000,2,0,2,5,1,0,3,1,12
persowe01,27:00,5,9,.556,2,3,.667,0,0,,0,6,6,2,0,0,2,2,12
tisdawa01,21:00,6,10,.600,0,0,,1,2,.500,1,2,3,3,0,1,1,6,13
smithto02,18:00,1,4,.250,1,4,.250,0,0,,0,1,1,5,1,0,1,1,3
ruscost01,13:00,3,5,.600,0,0,,1,3,.333,1,1,2,0,0,2,1,4,7
carrch01,12:00,1,5,.200,0,0,,3,4,.750,0,0,0,1,0,0,1,1,5
Team Totals,240,40,74,.541,7,17,.412,14,20,.700,8,33,41,26,8,6,20,21,101
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,37:00,6,17,.353,0,0,,7,9,.778,3,1,4,1,1,0,3,3,19
murdoer01,30:00,4,12,.333,0,1,.000,0,0,,0,2,2,5,1,1,3,2,8
edwarbl01,30:00,1,7,.143,0,3,.000,0,0,,0,3,3,2,4,0,2,3,2
aventan01,29:00,3,7,.429,0,0,,1,2,.500,1,5,6,2,3,0,4,2,7
kingch01,18:00,2,7,.286,0,0,,0,0,,1,2,3,1,1,0,0,3,4
scottby01,22:00,2,5,.400,0,0,,5,5,1.000,1,4,5,1,0,0,0,0,9
mobleer01,18:00,4,6,.667,0,0,,4,6,.667,3,5,8,0,0,1,0,3,12
martida01,18:00,2,4,.500,0,1,.000,2,2,1.000,0,0,0,6,0,0,1,3,6
edwardo01,15:00,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0
amayaas01,12:00,1,4,.250,0,0,,0,0,,0,2,2,1,0,0,1,2,2
motenla01,11:00,5,9,.556,1,3,.333,0,0,,0,2,2,0,2,0,0,0,11
Team Totals,240,30,81,.370,1,8,.125,19,24,.792,9,26,35,20,12,2,15,22,80
