Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
alstode01,40:00,4,9,.444,0,0,,1,2,.500,3,0,3,2,1,1,0,2,9
ruffitr01,39:00,8,18,.444,4,7,.571,3,4,.750,0,2,2,7,3,0,7,4,23
thompla01,38:00,3,8,.375,0,0,,0,0,,10,8,18,0,1,0,2,2,6
weathcl01,36:00,2,12,.167,0,0,,12,14,.857,5,4,9,2,1,1,3,1,16
stackje01,32:00,4,17,.235,2,6,.333,2,3,.667,1,2,3,1,1,1,1,1,12
maxweve01,32:00,7,14,.500,2,6,.333,3,3,1.000,0,4,4,1,1,0,3,2,19
higgise01,11:00,2,4,.500,1,1,1.000,0,0,,1,2,3,1,0,0,0,2,5
suttogr01,10:00,0,1,.000,0,0,,0,0,,0,3,3,3,0,0,1,2,0
dumasri02,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,30,84,.357,9,20,.450,21,26,.808,20,25,45,17,8,3,17,16,90
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderni01,39:00,7,15,.467,3,9,.333,0,0,,3,5,8,5,1,3,2,0,17
scottde01,38:00,7,14,.500,5,10,.500,0,0,,0,3,3,2,1,5,3,2,19
hardaan01,35:00,6,12,.500,0,3,.000,4,4,1.000,1,3,4,8,3,0,1,1,16
onealsh01,30:00,9,13,.692,0,0,,2,6,.333,1,9,10,0,0,1,2,3,20
wolfjo01,24:00,3,6,.500,0,0,,0,0,,2,3,5,3,0,0,2,2,6
shawbr01,22:00,3,4,.750,1,1,1.000,0,0,,2,3,5,8,1,0,1,3,7
bowiean01,20:00,5,7,.714,2,2,1.000,2,2,1.000,1,1,2,1,2,0,2,3,14
vaughda02,18:00,2,6,.333,0,0,,2,4,.500,2,3,5,1,1,0,0,3,6
turneje01,7:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
royaldo01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
armstda01,2:00,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,42,82,.512,11,28,.393,10,16,.625,12,30,42,28,10,9,13,18,105
