Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
milleol01,29:00,2,4,.500,0,0,,1,2,.500,3,7,10,0,1,0,3,2,5
murratr01,26:00,4,12,.333,0,2,.000,0,0,,1,1,2,2,1,0,2,3,8
stoudda01,23:00,4,10,.400,2,5,.400,1,1,1.000,0,0,0,5,1,0,3,5,11
wrighsh01,22:00,3,13,.231,0,0,,0,1,.000,1,3,4,0,1,1,0,2,6
roberal01,12:00,1,2,.500,0,0,,1,2,.500,0,1,1,1,0,0,0,0,3
esposvi01,27:00,5,12,.417,1,4,.250,1,2,.500,2,1,3,3,0,0,5,1,12
rogerca01,27:00,3,10,.300,0,2,.000,1,2,.500,3,4,7,1,0,1,3,4,7
kingji02,22:00,3,7,.429,0,0,,4,4,1.000,2,5,7,2,2,0,4,4,10
tabakza01,21:00,2,5,.400,0,0,,0,0,,1,2,3,0,2,0,1,2,4
lewisma01,12:00,2,3,.667,0,0,,2,3,.667,1,3,4,0,0,0,2,1,6
chrisdo01,12:00,1,5,.200,1,2,.500,0,0,,0,0,0,0,1,0,4,1,3
earlac01,7:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,1,0,3,1,1,4
Team Totals,240,31,84,.369,4,15,.267,13,19,.684,14,27,41,15,9,5,28,26,79
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,29:00,6,13,.462,3,7,.429,8,8,1.000,0,4,4,5,3,1,4,0,23
mournal01,29:00,7,8,.875,0,0,,1,5,.200,3,5,8,2,2,4,4,2,15
williwa02,26:00,8,13,.615,2,3,.667,3,4,.750,3,5,8,3,2,1,0,2,21
chapmre01,26:00,2,8,.250,1,5,.200,3,3,1.000,0,4,4,8,0,0,3,3,8
thomaku01,23:00,5,7,.714,0,0,,2,3,.667,2,6,8,1,1,0,1,4,12
gatlich01,26:00,6,12,.500,0,0,,6,9,.667,3,8,11,1,1,0,3,5,18
corbity01,23:00,4,7,.571,0,0,,1,2,.500,1,1,2,2,4,0,1,0,9
smithto02,19:00,1,4,.250,0,1,.000,0,0,,0,4,4,4,2,1,1,2,2
kingst01,18:00,0,2,.000,0,0,,1,2,.500,2,0,2,0,1,0,3,6,1
lenarvo01,11:00,0,4,.000,0,3,.000,0,0,,0,1,1,2,1,0,0,1,0
askinke01,10:00,0,4,.000,0,3,.000,0,0,,1,1,2,0,0,1,2,0,0
Team Totals,240,39,82,.476,6,22,.273,25,36,.694,15,39,54,28,17,8,22,25,109
