New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brownpj01,49:00,6,10,.600,0,0,,5,5,1.000,3,4,7,3,3,1,2,3,17
childch01,46:00,8,18,.444,4,7,.571,3,3,1.000,0,4,4,7,5,1,3,1,23
gilliar01,45:00,10,17,.588,0,0,,3,5,.600,3,4,7,3,1,1,1,1,23
bradlsh01,37:00,7,12,.583,0,0,,1,1,1.000,3,5,8,2,1,4,1,6,15
obanned01,21:00,1,6,.167,0,1,.000,0,0,,0,4,4,1,1,0,2,2,2
flemive01,35:00,4,6,.667,0,0,,2,6,.333,1,3,4,7,1,0,3,3,10
willija01,25:00,2,6,.333,0,0,,0,0,,1,6,7,1,0,0,1,3,4
reevekh01,7:00,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0
Team Totals,265,38,78,.487,4,9,.444,14,20,.700,12,30,42,24,12,7,14,20,94
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robingl01,47:00,10,24,.417,3,5,.600,1,1,1.000,3,4,7,3,2,2,2,3,24
bakervi01,46:00,8,15,.533,0,0,,1,2,.500,2,10,12,4,1,2,2,3,17
douglsh01,43:00,4,15,.267,2,2,1.000,1,2,.500,2,2,4,3,0,0,6,4,11
newmajo01,28:00,2,9,.222,0,3,.000,6,6,1.000,3,0,3,1,1,0,1,3,10
benjabe01,18:00,2,5,.400,0,0,,3,4,.750,4,1,5,1,0,0,2,1,7
maybele01,31:00,1,4,.250,0,2,.000,0,0,,0,2,2,4,1,0,0,3,2
cummite01,22:00,4,6,.667,0,0,,3,3,1.000,3,3,6,0,4,1,2,2,11
conloma01,22:00,5,8,.625,0,0,,0,0,,2,0,2,8,1,0,1,0,10
respesh01,8:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,265,36,88,.409,5,13,.385,15,18,.833,19,23,42,24,10,5,16,20,92
