Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,41:00,10,17,.588,0,0,,8,9,.889,5,10,15,2,1,0,5,2,28
pricebr01,34:00,9,15,.600,4,7,.571,0,0,,1,5,6,8,3,0,4,1,22
cheanca01,28:00,3,11,.273,0,3,.000,1,1,1.000,1,4,5,3,0,1,1,5,7
mcilvji01,26:00,1,3,.333,0,0,,2,2,1.000,2,1,3,0,1,2,0,5,4
eacklle01,24:00,2,9,.222,1,3,.333,0,0,,2,2,4,0,0,0,1,0,5
legleti01,27:00,2,5,.400,2,3,.667,3,4,.750,1,0,1,4,2,0,1,2,9
mccanbo01,25:00,5,9,.556,0,0,,1,3,.333,4,1,5,0,0,1,1,3,11
butlemi02,16:00,0,2,.000,0,1,.000,3,4,.750,0,1,1,1,2,0,3,1,3
whitnch01,14:00,2,10,.200,2,7,.286,0,0,,0,2,2,2,0,0,1,4,6
thornbo01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
lewisce01,2:00,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0
Team Totals,240,34,82,.415,9,24,.375,18,23,.783,17,26,43,20,10,4,17,24,95
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
grantho01,41:00,4,9,.444,0,1,.000,2,4,.500,4,5,9,1,0,2,0,1,10
onealsh01,38:00,10,22,.455,0,0,,6,10,.600,6,12,18,1,1,2,3,4,26
scottde01,34:00,6,10,.600,4,7,.571,4,5,.800,1,4,5,3,1,1,2,2,20
hardaan01,33:00,9,15,.600,0,3,.000,8,8,1.000,0,1,1,8,0,0,1,1,26
anderni01,30:00,3,11,.273,1,5,.200,0,0,,2,2,4,5,5,0,0,1,7
shawbr01,24:00,4,7,.571,3,4,.750,2,2,1.000,1,0,1,5,3,0,2,3,13
bowiean01,18:00,2,4,.500,0,0,,2,2,1.000,1,0,1,2,1,0,1,4,6
koncajo01,11:00,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,3,2
royaldo01,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0
thompbr01,3:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3
bonnean01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,3,0
Team Totals,240,40,83,.482,9,21,.429,24,31,.774,16,28,44,25,11,6,12,23,113
