Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,41:00,8,22,.364,0,0,,0,0,,2,4,6,7,2,1,3,3,16
cheanca01,39:00,9,17,.529,0,2,.000,4,5,.800,2,4,6,1,0,2,1,2,22
packro01,35:00,7,16,.438,2,5,.400,9,10,.900,1,5,6,4,3,0,4,1,25
muresgh01,35:00,5,8,.625,0,0,,0,0,,1,8,9,2,0,6,3,3,10
wallara01,35:00,4,6,.667,1,1,1.000,1,2,.500,1,3,4,1,0,1,0,4,10
legleti01,30:00,3,6,.500,2,3,.667,3,4,.750,0,3,3,1,0,1,2,2,11
pricebr01,13:00,3,3,1.000,3,3,1.000,0,0,,0,1,1,1,0,0,3,2,9
mcilvji01,7:00,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,2,0
butlemi02,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
Team Totals,240,39,78,.500,8,14,.571,17,21,.810,7,29,36,18,5,13,16,20,103
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonespo01,34:00,5,13,.385,0,0,,3,4,.750,4,10,14,2,0,2,2,6,13
mashbja01,30:00,4,17,.235,1,6,.167,2,4,.500,3,1,4,1,1,0,4,4,11
kiddja01,28:00,4,10,.400,1,2,.500,0,0,,1,0,1,3,1,0,3,2,9
jacksji01,24:00,4,12,.333,1,2,.500,2,3,.667,0,1,1,1,0,0,1,1,11
willilo01,22:00,3,5,.600,0,0,,0,0,,9,5,14,1,0,0,1,1,6
mccloge01,32:00,8,17,.471,3,10,.300,0,2,.000,2,6,8,3,0,1,3,3,19
daviste01,25:00,4,5,.800,0,0,,4,4,1.000,4,3,7,1,0,0,0,3,12
harrilu01,24:00,3,7,.429,0,1,.000,1,2,.500,3,2,5,1,0,0,1,0,7
brooksc01,21:00,2,9,.222,0,1,.000,2,2,1.000,0,1,1,5,1,0,2,5,6
Team Totals,240,37,95,.389,6,22,.273,14,21,.667,26,29,55,18,3,3,17,25,94
