Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millsch01,48:00,9,18,.500,3,5,.600,5,6,.833,2,8,10,3,2,1,2,4,26
majerda01,45:00,4,16,.250,1,9,.111,0,0,,3,3,6,4,2,0,2,2,9
ferryda01,36:00,4,13,.308,1,6,.167,0,2,.000,2,3,5,2,0,0,1,3,9
cagemi01,32:00,0,4,.000,0,0,,0,0,,5,8,13,0,2,0,0,3,0
crottjo01,27:00,2,6,.333,0,3,.000,2,2,1.000,1,1,2,2,0,0,2,2,6
surabo01,24:00,4,11,.364,0,4,.000,0,0,,0,6,6,3,0,0,3,5,8
hillty01,15:00,1,4,.250,0,0,,1,2,.500,0,5,5,1,0,0,1,1,3
langan02,13:00,2,2,1.000,0,0,,3,3,1.000,0,1,1,1,0,0,0,0,7
Team Totals,240,26,74,.351,5,27,.185,11,15,.733,13,35,48,16,6,1,11,20,68
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
longgr01,46:00,5,9,.556,0,1,.000,1,2,.500,2,13,15,2,2,0,2,4,11
blaylmo01,45:00,6,20,.300,5,16,.313,1,2,.500,1,2,3,4,3,1,1,1,18
smithst01,45:00,5,16,.313,1,7,.143,4,6,.667,3,5,8,3,2,0,1,0,15
laettch01,43:00,4,8,.500,0,0,,1,2,.500,3,5,8,1,0,1,2,3,9
augmost01,25:00,3,6,.500,0,0,,6,6,1.000,2,2,4,2,0,0,2,3,12
ehlocr01,26:00,2,10,.200,1,6,.167,1,2,.500,1,3,4,4,0,0,1,1,6
hendeal01,7:00,1,2,.500,0,0,,1,2,.500,1,0,1,0,0,0,0,1,3
bullama01,3:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,26,72,.361,7,31,.226,15,22,.682,13,30,43,16,7,2,9,13,74
