Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,39:00,12,27,.444,0,0,,4,5,.800,3,9,12,2,1,0,1,4,28
stockjo01,37:00,7,14,.500,1,4,.250,4,6,.667,2,3,5,12,0,0,6,1,19
morrich01,17:00,1,3,.333,0,0,,0,0,,1,1,2,0,2,1,0,0,2
spencfe01,13:00,1,2,.500,0,0,,2,2,1.000,0,3,3,0,0,0,2,4,4
benoida01,9:00,1,2,.500,0,0,,0,0,,0,2,2,0,1,0,1,0,2
keefead01,26:00,1,2,.500,0,0,,3,4,.750,0,3,3,0,0,1,0,3,5
hornaje01,25:00,3,10,.300,0,2,.000,2,2,1.000,1,0,1,1,0,0,1,3,8
watsoja01,24:00,2,7,.286,0,1,.000,1,2,.500,0,2,2,1,1,1,0,5,5
carran01,18:00,1,4,.250,0,0,,1,1,1.000,3,1,4,0,1,1,2,2,3
fostegr01,16:00,1,1,1.000,0,0,,7,8,.875,2,6,8,0,0,1,1,1,9
russebr01,16:00,1,3,.333,0,0,,4,6,.667,1,1,2,1,1,1,0,3,6
Team Totals,240,31,75,.413,1,7,.143,28,36,.778,13,31,44,17,7,6,14,26,91
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisda01,35:00,7,13,.538,4,7,.571,4,4,1.000,1,6,7,4,0,0,2,2,22
stithbr01,35:00,7,18,.389,1,4,.250,4,4,1.000,2,4,6,2,0,0,2,3,19
abdulma02,34:00,2,12,.167,1,6,.167,1,1,1.000,0,0,0,8,2,0,0,1,6
mutomdi01,27:00,0,2,.000,0,0,,8,8,1.000,1,5,6,1,1,1,2,4,8
mcdyean01,25:00,1,4,.250,0,0,,0,2,.000,2,4,6,1,1,1,3,6,2
roseja01,28:00,6,10,.600,1,2,.500,5,5,1.000,1,4,5,4,0,0,3,3,18
willire01,22:00,3,7,.429,2,3,.667,2,2,1.000,1,1,2,1,0,1,1,4,10
macledo01,16:00,3,9,.333,0,0,,1,2,.500,2,2,4,1,0,0,0,2,7
hammoto01,15:00,0,1,.000,0,0,,2,2,1.000,2,1,3,0,0,0,0,2,2
spencel01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
Team Totals,240,29,76,.382,9,22,.409,27,30,.900,12,28,40,22,4,3,14,28,94
