Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mutomdi01,41:00,4,8,.500,0,0,,6,8,.750,4,11,15,3,1,1,2,4,14
abdulma02,39:00,11,18,.611,3,6,.500,0,0,,0,1,1,8,0,0,1,3,25
ellisda01,38:00,9,15,.600,2,6,.333,0,0,,0,4,4,2,0,1,1,2,20
stithbr01,35:00,2,7,.286,0,2,.000,6,6,1.000,1,4,5,2,2,0,2,2,10
mcdyean01,30:00,4,6,.667,0,0,,1,4,.250,5,4,9,2,1,0,6,5,9
ellisla01,20:00,3,9,.333,0,0,,2,2,1.000,1,5,6,1,0,2,2,5,8
roseja01,19:00,2,8,.250,0,0,,1,4,.250,1,2,3,3,0,0,2,0,5
willire01,12:00,0,3,.000,0,1,.000,0,0,,0,2,2,2,1,0,1,0,0
hammoto01,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,35,75,.467,5,15,.333,16,24,.667,12,33,45,23,5,4,17,21,91
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,40:00,5,12,.417,0,0,,1,1,1.000,4,11,15,0,0,0,0,4,11
edwarbl01,37:00,9,14,.643,1,1,1.000,1,2,.500,2,4,6,0,2,0,2,3,20
kingch01,34:00,2,5,.400,0,0,,0,0,,1,1,2,2,1,0,3,2,4
anthogr01,32:00,5,20,.250,0,7,.000,9,9,1.000,0,2,2,8,1,2,1,1,19
aventan01,26:00,0,5,.000,0,0,,0,0,,2,2,4,1,0,0,1,3,0
scottby01,25:00,5,12,.417,2,5,.400,1,1,1.000,0,1,1,1,1,0,2,3,13
gattike01,22:00,2,6,.333,0,0,,0,0,,0,2,2,1,0,0,1,1,4
murdoer01,16:00,3,8,.375,0,1,.000,2,2,1.000,0,2,2,5,1,0,2,1,8
mobleer01,8:00,3,5,.600,0,0,,0,0,,2,0,2,1,0,0,2,1,6
Team Totals,240,34,87,.391,3,14,.214,14,15,.933,11,25,36,19,6,2,14,19,85
