San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
elliose01,44:00,9,15,.600,2,6,.333,8,9,.889,1,2,3,6,0,0,2,5,28
robinda01,44:00,10,20,.500,0,0,,5,8,.625,4,6,10,6,1,2,1,4,25
johnsav01,44:00,7,17,.412,0,0,,5,6,.833,1,3,4,12,4,0,0,0,19
persoch01,30:00,2,10,.200,1,7,.143,2,2,1.000,2,7,9,2,1,1,2,5,7
delnevi01,28:00,5,12,.417,0,2,.000,2,2,1.000,0,2,2,1,0,0,0,2,12
riverdo01,20:00,2,3,.667,1,2,.500,2,2,1.000,0,3,3,0,1,0,1,2,7
perduwi01,20:00,2,4,.500,0,0,,0,0,,3,2,5,0,1,0,1,4,4
alexaco01,4:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
herreca01,4:00,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,2,0
reidjr01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,38,82,.463,5,18,.278,24,29,.828,11,25,36,29,8,3,7,26,105
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,45:00,9,22,.409,1,5,.200,10,12,.833,3,12,15,7,0,1,2,4,29
finlemi01,44:00,5,12,.417,2,7,.286,4,7,.571,0,2,2,7,2,0,3,5,16
greenac01,43:00,7,9,.778,1,2,.500,2,2,1.000,1,7,8,2,0,0,0,3,17
perryel01,21:00,4,6,.667,0,0,,1,2,.500,0,2,2,2,0,0,3,5,9
kleinjo01,7:00,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,1,4,2
persowe01,39:00,5,13,.385,2,7,.286,5,5,1.000,3,6,9,3,1,0,3,1,17
smithto02,29:00,3,5,.600,3,4,.750,1,2,.500,0,3,3,5,0,0,1,1,10
tisdawa01,12:00,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0
Team Totals,240,34,72,.472,9,25,.360,23,30,.767,9,32,41,27,3,1,14,23,100
