New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brownpj01,48:00,8,15,.533,0,0,,7,9,.778,3,5,8,2,1,2,3,4,23
anderke01,40:00,9,19,.474,4,8,.500,17,19,.895,2,5,7,8,2,0,0,4,39
gilliar01,37:00,10,17,.588,0,0,,0,3,.000,4,7,11,1,1,0,4,3,20
edwarke01,35:00,7,13,.538,3,4,.750,3,5,.600,0,3,3,0,1,1,0,2,20
dareyi01,19:00,2,4,.500,0,0,,0,0,,0,4,4,0,0,2,1,2,4
willija01,25:00,3,4,.750,0,0,,1,4,.250,2,10,12,0,0,0,1,3,7
childch01,24:00,3,7,.429,0,1,.000,0,2,.000,1,0,1,8,0,0,3,2,6
flemive01,21:00,1,6,.167,0,1,.000,6,8,.750,0,4,4,4,1,0,3,0,8
obanned01,16:00,2,7,.286,0,2,.000,0,0,,0,1,1,0,4,0,1,0,4
Team Totals,265,45,92,.489,7,16,.438,34,50,.680,12,39,51,23,10,5,16,20,131
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
foxri01,42:00,14,23,.609,4,9,.444,1,1,1.000,4,6,10,7,2,0,1,4,33
radjadi01,41:00,7,15,.467,0,0,,3,4,.750,1,9,10,4,0,3,3,2,17
minorgr01,24:00,1,8,.125,0,1,.000,4,4,1.000,1,1,2,0,0,0,0,3,6
wesleda01,16:00,2,5,.400,2,5,.400,0,0,,0,2,2,6,0,0,0,5,6
ellispe01,11:00,0,1,.000,0,0,,0,0,,1,3,4,0,0,0,1,5,0
barroda01,38:00,10,18,.556,3,5,.600,0,0,,0,4,4,9,1,0,3,2,23
brownde01,34:00,5,13,.385,1,5,.200,4,4,1.000,2,0,2,2,2,0,1,3,15
dayto01,25:00,5,10,.500,2,5,.400,2,6,.333,1,5,6,1,2,1,3,5,14
willier01,20:00,3,7,.429,0,0,,3,4,.750,1,2,3,2,2,1,1,3,9
listeal01,11:00,0,0,,0,0,,0,0,,0,4,4,0,0,2,2,3,0
burroju01,3:00,0,3,.000,0,0,,0,0,,3,0,3,0,0,0,1,0,0
Team Totals,265,47,103,.456,12,30,.400,17,23,.739,14,36,50,31,9,7,16,35,123
