Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,44:00,8,14,.571,1,4,.250,2,4,.500,0,1,1,7,5,0,5,4,19
kempsh01,37:00,9,10,.900,0,0,,7,12,.583,3,9,12,5,0,3,2,3,25
hawkihe01,35:00,5,9,.556,2,3,.667,4,5,.800,0,3,3,2,1,0,3,1,16
schrede01,32:00,5,12,.417,0,1,.000,7,7,1.000,1,1,2,6,1,0,5,3,17
johnser02,14:00,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,1,1,2,2
askewvi01,24:00,4,8,.500,2,2,1.000,0,1,.000,1,1,2,0,0,0,1,3,10
perkisa01,21:00,4,7,.571,2,4,.500,2,4,.500,0,2,2,5,0,0,0,3,12
mcmilna01,21:00,4,5,.800,2,2,1.000,0,0,,0,3,3,6,4,0,0,3,10
brickfr01,12:00,3,3,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,1,1,7
Team Totals,240,42,69,.609,10,17,.588,24,35,.686,5,22,27,31,12,4,18,23,118
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,39:00,8,13,.615,0,0,,2,4,.500,5,2,7,1,0,0,1,2,18
edwarbl01,36:00,7,13,.538,3,8,.375,6,7,.857,0,2,2,4,5,0,2,3,23
anthogr01,36:00,5,18,.278,1,8,.125,9,9,1.000,0,4,4,10,4,0,4,1,20
amayaas01,18:00,2,3,.667,0,0,,3,4,.750,1,3,4,2,0,0,3,4,7
kingch01,17:00,3,4,.750,0,0,,0,0,,1,2,3,1,1,0,0,1,6
scottby01,25:00,5,8,.625,2,4,.500,6,6,1.000,1,1,2,0,0,0,2,1,18
aventan01,24:00,4,8,.500,0,0,,1,1,1.000,3,5,8,1,0,0,1,3,9
edwardo01,23:00,1,2,.500,0,0,,0,0,,2,4,6,1,0,2,2,6,2
murdoer01,13:00,1,6,.167,0,1,.000,2,2,1.000,1,2,3,4,0,0,0,2,4
manniri01,9:00,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,1,2
Team Totals,240,37,79,.468,6,21,.286,29,33,.879,15,26,41,24,10,2,16,24,109
