Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,47:00,15,32,.469,0,5,.000,8,10,.800,2,9,11,4,1,0,2,5,38
kukocto01,42:00,8,16,.500,2,4,.500,3,6,.500,1,5,6,11,1,0,0,3,21
harpero01,29:00,2,6,.333,0,1,.000,2,4,.500,1,1,2,4,3,1,1,2,6
wennibi01,26:00,3,7,.429,0,0,,1,2,.500,0,6,6,1,1,1,1,6,7
longllu01,23:00,0,4,.000,0,0,,0,0,,3,3,6,1,1,0,0,2,0
kerrst01,28:00,5,8,.625,2,5,.400,1,1,1.000,1,1,2,2,0,0,1,1,13
buechju01,26:00,3,9,.333,1,3,.333,0,0,,2,4,6,1,1,0,1,2,7
sallejo01,11:00,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,0,5,2
edwarja01,7:00,1,3,.333,0,0,,2,2,1.000,0,2,2,0,0,1,0,1,4
brownra02,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,38,86,.442,5,18,.278,17,25,.680,10,33,43,26,8,3,6,27,98
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stackje01,44:00,8,21,.381,1,8,.125,14,17,.824,1,7,8,2,0,1,3,5,31
weathcl01,38:00,4,13,.308,0,0,,6,6,1.000,6,7,13,0,2,1,1,0,14
maxweve01,29:00,5,13,.385,3,6,.500,5,8,.625,0,1,1,4,0,1,4,4,18
pincked01,26:00,2,4,.500,0,0,,3,4,.750,3,4,7,1,2,0,0,2,7
alstode01,21:00,2,3,.667,0,0,,0,0,,1,2,3,1,0,1,2,4,4
masseto01,23:00,3,5,.600,0,0,,2,2,1.000,1,7,8,0,0,1,0,3,8
higgise01,23:00,2,5,.400,2,4,.500,0,0,,0,0,0,3,0,0,0,1,6
ruffitr01,16:00,1,7,.143,0,3,.000,0,0,,0,0,0,6,0,0,0,0,2
thompla01,11:00,1,1,1.000,0,0,,0,0,,2,3,5,0,0,0,1,2,2
suttogr01,9:00,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2
Team Totals,240,29,75,.387,6,22,.273,30,37,.811,14,31,45,17,4,5,12,21,94
