Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,46:00,9,16,.563,1,1,1.000,5,8,.625,3,3,6,10,1,0,3,3,24
hawkihe01,43:00,13,19,.684,4,5,.800,5,5,1.000,3,7,10,4,1,0,0,1,35
mcmilna01,35:00,1,2,.500,1,2,.500,4,4,1.000,0,7,7,5,3,0,3,5,7
perkisa01,33:00,4,10,.400,1,4,.250,0,0,,0,1,1,1,3,1,0,1,9
kempsh01,32:00,6,8,.750,0,0,,5,8,.625,0,6,6,1,0,2,6,5,17
askewvi01,28:00,6,8,.750,0,0,,2,2,1.000,1,0,1,4,0,0,1,3,14
brickfr01,23:00,4,9,.444,1,1,1.000,4,7,.571,2,5,7,3,1,0,1,4,13
johnser02,17:00,1,1,1.000,0,0,,0,0,,1,2,3,0,1,0,2,2,2
wingada01,8:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,1,0,1,2
Team Totals,265,45,74,.608,8,13,.615,25,34,.735,10,31,41,29,10,4,16,25,123
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,50:00,11,27,.407,1,6,.167,7,8,.875,7,7,14,5,1,2,5,2,30
perryel01,45:00,10,20,.500,2,4,.500,3,5,.600,1,1,2,10,1,0,3,2,25
williho01,40:00,4,10,.400,0,0,,2,4,.500,4,4,8,1,1,1,0,5,10
greenac01,34:00,3,6,.500,1,3,.333,1,2,.500,4,5,9,2,0,1,0,3,8
finlemi01,34:00,2,6,.333,2,4,.500,1,2,.500,0,0,0,2,0,1,1,3,7
persowe01,37:00,8,14,.571,5,8,.625,3,3,1.000,1,2,3,1,2,0,1,5,24
tisdawa01,13:00,2,2,1.000,0,0,,1,2,.500,0,3,3,0,0,0,0,3,5
smithto02,12:00,1,6,.167,1,5,.200,0,2,.000,0,0,0,4,0,0,2,1,3
Team Totals,265,41,91,.451,12,30,.400,18,28,.643,17,22,39,25,5,5,12,24,112
