Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardaan01,39:00,5,17,.294,0,5,.000,11,16,.688,5,4,9,4,1,1,5,3,21
onealsh01,37:00,9,19,.474,0,0,,2,4,.500,4,7,11,1,1,1,4,5,20
anderni01,36:00,8,18,.444,4,10,.400,1,1,1.000,1,2,3,1,3,0,1,5,21
scottde01,34:00,2,8,.250,1,7,.143,0,0,,0,5,5,0,1,0,1,3,5
grantho01,26:00,2,6,.333,0,0,,2,4,.500,1,2,3,3,0,0,1,1,6
royaldo01,21:00,0,3,.000,0,0,,0,0,,0,1,1,2,2,0,0,2,0
bowiean01,18:00,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,1,0,1,0
thompbr01,12:00,3,4,.750,3,4,.750,3,4,.750,0,0,0,0,0,0,0,2,12
koncajo01,8:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
wolfjo01,6:00,1,2,.500,0,0,,0,0,,0,2,2,1,1,0,0,0,2
vaughda02,3:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,4
Team Totals,240,33,85,.388,8,27,.296,19,29,.655,13,25,38,12,9,3,12,24,93
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stithbr01,37:00,6,13,.462,1,2,.500,10,11,.909,1,2,3,2,4,0,1,1,23
mutomdi01,37:00,5,6,.833,0,0,,4,6,.667,1,8,9,2,0,4,0,3,14
mcdyean01,33:00,9,16,.563,0,0,,1,1,1.000,1,4,5,3,1,2,6,4,19
roseja01,33:00,4,7,.571,0,1,.000,5,5,1.000,0,7,7,6,2,1,3,4,13
ellisla01,22:00,4,11,.364,0,1,.000,1,1,1.000,2,5,7,1,1,1,2,2,9
ellisda01,25:00,5,11,.455,2,3,.667,2,2,1.000,2,1,3,0,0,0,1,1,14
hammoto01,20:00,5,8,.625,0,0,,2,2,1.000,1,6,7,1,0,0,2,4,12
overtdo01,17:00,1,2,.500,0,1,.000,0,0,,0,4,4,4,0,0,1,2,2
willire01,9:00,1,3,.333,0,0,,0,0,,2,0,2,2,2,0,0,5,2
macledo01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
fishma01,2:00,0,0,,0,0,,2,4,.500,0,0,0,0,0,0,0,0,2
Team Totals,240,40,77,.519,3,8,.375,27,32,.844,10,37,47,21,10,8,18,26,110
