Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
houstal01,44:00,6,11,.545,3,5,.600,14,15,.933,0,5,5,5,1,0,7,2,29
hunteli01,43:00,5,15,.333,3,9,.333,0,0,,1,1,2,3,2,0,0,4,13
hillgr01,33:00,4,12,.333,0,0,,7,7,1.000,2,2,4,6,1,1,5,4,15
thorpot01,31:00,4,11,.364,0,1,.000,0,0,,0,6,6,0,1,0,0,3,8
reiddo01,13:00,0,3,.000,0,0,,0,0,,1,1,2,1,0,2,0,3,0
millste01,27:00,4,10,.400,1,2,.500,2,2,1.000,2,7,9,0,0,0,2,4,11
ratlith01,25:00,0,1,.000,0,0,,1,2,.500,1,2,3,1,1,4,1,2,1
currymi01,22:00,0,3,.000,0,2,.000,1,2,.500,2,0,2,0,0,0,0,0,1
roelo01,2:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,24,68,.353,7,19,.368,25,28,.893,9,24,33,16,6,7,15,22,80
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,43:00,8,20,.400,0,4,.000,3,3,1.000,1,3,4,8,4,1,3,3,19
kempsh01,34:00,9,14,.643,0,0,,5,5,1.000,5,9,14,0,0,1,3,3,23
hawkihe01,34:00,3,8,.375,2,3,.667,5,6,.833,3,3,6,4,3,0,1,0,13
schrede01,33:00,8,15,.533,2,5,.400,0,1,.000,2,9,11,4,1,0,0,3,18
johnser02,16:00,0,2,.000,0,0,,2,2,1.000,1,1,2,0,0,4,3,2,2
perkisa01,26:00,2,10,.200,1,5,.200,4,5,.800,2,3,5,2,1,1,1,1,9
askewvi01,24:00,0,3,.000,0,1,.000,0,0,,0,2,2,3,0,0,2,4,0
mcmilna01,18:00,2,5,.400,1,3,.333,0,0,,0,3,3,1,0,0,2,3,5
brickfr01,12:00,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,2,3,5
Team Totals,240,34,80,.425,7,23,.304,19,22,.864,14,33,47,22,9,7,17,22,94
