Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,42:00,5,16,.313,2,6,.333,5,5,1.000,0,4,4,3,1,1,5,3,17
williwa02,42:00,5,13,.385,3,6,.500,2,2,1.000,1,3,4,2,2,0,3,3,15
grantbr01,38:00,5,15,.333,0,0,,5,6,.833,8,6,14,0,1,3,3,4,15
polynol01,36:00,6,12,.500,0,0,,4,7,.571,5,1,6,0,0,1,1,3,16
hurlebo01,29:00,2,5,.400,0,2,.000,1,2,.500,1,0,1,3,0,0,3,5,5
marcisa01,25:00,6,10,.600,4,5,.800,0,0,,0,1,1,4,1,0,4,2,16
corbity01,19:00,0,2,.000,0,0,,0,0,,1,3,4,1,0,0,1,0,0
simmoli01,9:00,0,2,.000,0,0,,0,0,,0,4,4,0,0,0,0,3,0
Team Totals,240,29,75,.387,9,19,.474,17,22,.773,16,22,38,13,5,5,20,23,84
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
edwarke01,42:00,8,17,.471,2,4,.500,6,7,.857,0,3,3,4,5,0,3,3,24
gilliar01,37:00,5,12,.417,0,0,,2,2,1.000,3,6,9,2,1,3,2,3,12
brownpj01,33:00,3,10,.300,0,0,,1,2,.500,2,4,6,3,0,2,3,2,7
childch01,32:00,2,9,.222,0,2,.000,1,2,.500,3,1,4,6,2,0,1,3,5
dareyi01,11:00,1,7,.143,0,0,,0,0,,4,5,9,0,1,0,0,5,2
willija01,25:00,7,10,.700,0,0,,3,5,.600,9,5,14,0,0,3,2,4,17
mahorri01,22:00,2,5,.400,0,0,,7,8,.875,3,5,8,0,1,0,3,3,11
flemive01,19:00,1,5,.200,0,0,,2,4,.500,0,2,2,0,0,0,2,0,4
obanned01,16:00,2,4,.500,0,0,,0,0,,1,0,1,1,0,0,0,2,4
waltere01,3:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,31,81,.383,2,6,.333,22,30,.733,25,31,56,16,10,8,16,25,86
