Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
vaughlo01,42:00,10,18,.556,0,0,,1,2,.500,6,10,16,1,0,1,2,3,21
richapo01,36:00,7,13,.538,3,6,.500,0,0,,2,1,3,7,3,1,2,4,17
rogerro01,36:00,3,7,.429,0,2,.000,1,5,.200,0,6,6,1,2,2,3,4,7
barrybr01,33:00,6,11,.545,3,7,.429,1,1,1.000,0,6,6,8,2,0,0,5,16
roberst01,21:00,7,12,.583,0,0,,3,4,.750,1,4,5,2,2,2,2,5,17
deherte01,20:00,5,9,.556,2,4,.500,2,2,1.000,0,0,0,3,0,1,3,3,14
murrala01,16:00,1,8,.125,0,2,.000,0,0,,0,2,2,0,0,0,1,0,2
harvean01,12:00,1,5,.200,0,0,,1,2,.500,1,3,4,0,0,1,2,0,3
towerke01,10:00,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,1,0,1,1
piatker01,8:00,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,3
outlabo01,6:00,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,1,3,0
Team Totals,240,41,87,.471,9,22,.409,10,18,.556,12,35,47,23,9,9,17,29,101
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kiddja01,48:00,8,19,.421,3,6,.500,2,4,.500,6,10,16,16,2,0,8,2,21
jonespo01,46:00,5,14,.357,0,0,,0,2,.000,5,7,12,2,3,0,1,3,10
mccloge01,40:00,6,15,.400,4,11,.364,1,2,.500,1,8,9,3,2,2,3,5,17
jacksji01,33:00,7,14,.500,3,4,.750,10,13,.769,2,5,7,2,1,1,2,2,27
meyerlo01,23:00,4,8,.500,0,0,,2,2,1.000,2,6,8,0,0,1,1,5,10
dumasto01,21:00,5,11,.455,1,3,.333,5,6,.833,1,1,2,1,0,0,0,3,16
daviste01,14:00,1,9,.111,0,0,,1,2,.500,6,0,6,0,0,0,1,0,3
parksch02,10:00,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,0,0,2,1
hodgedo01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
Team Totals,240,36,92,.391,11,24,.458,22,33,.667,23,38,61,24,9,5,16,22,105
