San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
leonaka01,30:05,3,8,.375,1,5,.200,0,0,,1,2,3,2,0,0,0,1,7,-7
splitti01,27:04,1,4,.250,0,0,,5,5,1.000,1,2,3,0,1,3,1,3,7,-14
parketo01,23:52,5,11,.455,1,2,.500,0,0,,0,3,3,6,0,0,1,0,11,-2
duncati01,23:52,4,8,.500,0,0,,3,4,.750,2,4,6,0,1,2,3,1,11,-2
greenda02,21:11,3,8,.375,2,6,.333,1,2,.500,1,4,5,1,2,0,0,1,9,-11
diawbo01,25:39,1,2,.500,0,1,.000,2,2,1.000,0,4,4,2,2,0,2,1,4,-13
ginobma01,23:54,2,10,.200,2,5,.400,2,2,1.000,0,1,1,1,1,0,2,3,8,-13
nealga01,23:09,3,11,.273,1,5,.200,5,6,.833,0,2,2,1,1,0,2,1,12,-17
millspa02,15:16,2,3,.667,1,2,.500,0,0,,1,3,4,0,0,0,1,0,5,+3
bonnema01,13:53,0,6,.000,0,5,.000,0,0,,1,1,2,1,0,0,0,0,0,-8
decolna01,9:15,4,4,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,1,0,9,0
jacksst02,2:50,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,28,77,.364,9,34,.265,18,21,.857,7,28,35,14,8,5,13,11,83,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,35:49,9,20,.450,2,5,.400,3,4,.750,2,6,8,3,0,0,2,1,23,+16
chandty01,31:30,3,4,.750,0,0,,4,5,.800,3,11,14,4,0,1,3,3,10,+16
kiddja01,20:54,2,5,.400,1,4,.250,0,0,,0,2,2,3,2,0,1,1,5,+1
brewero02,15:53,2,4,.500,2,2,1.000,0,0,,0,2,2,1,0,0,0,0,6,-2
cambyma01,15:35,1,1,1.000,0,0,,0,0,,0,6,6,1,0,1,1,2,2,0
prigipa01,27:19,3,9,.333,0,1,.000,0,0,,0,2,2,9,3,1,1,2,6,+16
smithjr01,27:15,9,17,.529,1,6,.167,1,3,.333,2,3,5,3,1,1,0,3,20,+27
novakst01,21:48,5,7,.714,5,7,.714,0,0,,0,2,2,0,2,0,0,1,15,+10
stoudam01,20:57,4,10,.400,0,0,,2,4,.500,1,1,2,0,1,0,2,2,10,+9
copelch01,18:25,1,5,.200,1,2,.500,0,0,,1,2,3,2,1,1,2,3,3,-2
whiteja02,4:35,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-6
Team Totals,240,39,82,.476,12,27,.444,10,16,.625,10,38,48,26,10,5,12,18,100,
