Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,29:49,4,10,.400,0,3,.000,4,4,1.000,0,1,1,5,0,0,3,0,12,-17
gallida01,26:08,3,10,.300,1,5,.200,4,5,.800,0,1,1,0,0,0,1,0,11,-21
koufoko01,25:03,6,6,1.000,0,0,,4,6,.667,3,6,9,0,1,0,1,4,16,-8
farieke01,20:37,2,4,.500,0,0,,1,2,.500,1,1,2,1,1,1,1,4,5,-24
lawsoty01,19:39,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,4,3,2,-14
millean02,24:22,3,7,.429,0,0,,0,0,,2,1,3,10,0,0,3,4,6,-8
mcgeeja01,19:57,5,6,.833,0,0,,5,5,1.000,2,2,4,0,0,3,2,1,15,-19
breweco01,18:48,1,7,.143,0,2,.000,1,2,.500,0,3,3,0,0,0,0,2,3,-8
randoan01,16:03,1,6,.167,0,2,.000,6,8,.750,1,4,5,0,3,3,2,2,8,+5
fournev01,15:16,2,5,.400,1,2,.500,4,5,.800,1,1,2,3,1,0,2,3,9,+4
mozgoti01,9:41,2,4,.500,0,0,,0,0,,1,3,4,0,0,1,0,0,4,+8
hamiljo02,8:58,3,4,.750,0,0,,0,0,,0,0,0,1,1,0,0,0,6,+3
stoneju01,5:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,33,73,.452,2,15,.133,29,37,.784,11,24,35,21,7,8,19,23,97,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duranke01,28:35,7,12,.583,2,5,.400,4,5,.800,0,2,2,4,5,0,3,2,20,+13
westbru01,27:55,12,20,.600,0,1,.000,8,9,.889,2,0,2,4,1,0,0,0,32,+17
ibakase01,26:30,2,5,.400,0,0,,1,1,1.000,2,4,6,1,0,5,3,3,5,+16
perkike01,24:15,1,6,.167,0,0,,0,0,,4,1,5,1,2,2,1,4,2,+17
sefolth01,22:21,3,7,.429,3,5,.600,0,0,,1,1,2,1,0,0,0,3,9,+11
jacksre01,20:05,2,5,.400,0,2,.000,4,4,1.000,1,5,6,7,0,0,1,1,8,+3
liggide01,19:58,2,4,.500,2,2,1.000,0,0,,1,0,1,1,2,1,1,2,6,+5
martike02,19:07,8,12,.667,2,3,.667,2,3,.667,0,1,1,0,0,0,1,2,20,+18
thabeha01,18:45,1,1,1.000,0,0,,1,4,.250,2,2,4,1,1,2,1,5,3,+5
jonespe01,13:32,3,5,.600,0,0,,0,0,,0,3,3,2,0,1,2,1,6,-6
lambje01,9:41,1,5,.200,0,1,.000,0,0,,1,0,1,0,0,0,1,3,2,-8
collini01,9:16,2,3,.667,0,0,,0,0,,1,1,2,2,0,0,0,1,4,+9
Team Totals,240,44,85,.518,9,19,.474,20,26,.769,15,20,35,24,11,11,14,27,117,
