Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mulleby01,26:59,3,11,.273,2,7,.286,1,2,.500,0,3,3,1,0,0,0,1,9,-35
tayloje03,26:12,4,7,.571,1,3,.333,1,2,.500,1,1,2,0,4,0,1,3,10,-38
haywobr01,24:27,2,6,.333,0,0,,0,0,,5,3,8,1,0,0,2,2,4,-39
kiddgmi01,22:28,3,9,.333,0,0,,2,2,1.000,2,1,3,0,0,1,1,1,8,-32
walkeke02,19:58,0,6,.000,0,2,.000,0,2,.000,0,0,0,2,1,0,2,2,0,-31
gordobe01,26:09,2,7,.286,1,4,.250,4,4,1.000,0,1,1,1,1,1,2,2,9,-26
warriha01,24:02,1,8,.125,0,0,,4,4,1.000,1,2,3,0,1,1,1,1,6,-12
diopde01,19:22,0,1,.000,0,0,,0,0,,1,8,9,1,0,1,0,1,0,-4
sessira01,18:44,1,9,.111,0,0,,5,6,.833,1,4,5,1,0,0,2,3,7,-14
willire02,17:52,4,8,.500,1,4,.250,0,0,,0,1,1,2,1,0,0,2,9,+5
higgico01,13:47,3,7,.429,1,2,.500,0,0,,0,2,2,3,1,0,0,1,7,+1
Team Totals,240,23,79,.291,6,22,.273,17,22,.773,11,26,37,12,9,4,11,19,69,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duranke01,26:28,6,8,.750,2,4,.500,4,4,1.000,1,5,6,4,0,4,2,2,18,+44
westbru01,21:44,4,8,.500,0,2,.000,4,4,1.000,0,2,2,11,2,0,2,2,12,+41
sefolth01,21:03,4,9,.444,4,8,.500,2,2,1.000,1,3,4,3,1,0,0,0,14,+45
perkike01,19:06,4,5,.800,0,0,,0,0,,1,8,9,2,0,0,2,2,8,+35
ibakase01,17:54,3,6,.500,0,0,,0,0,,1,6,7,0,0,1,1,2,6,+33
maynoer01,27:14,2,8,.250,2,4,.500,1,2,.500,1,2,3,6,0,0,2,2,7,+6
thabeha01,26:56,5,6,.833,0,0,,3,3,1.000,3,7,10,0,0,1,1,4,13,+8
martike02,19:43,3,8,.375,2,5,.400,4,4,1.000,0,0,0,0,0,0,1,1,12,+12
jacksre01,18:58,4,8,.500,3,3,1.000,0,0,,0,4,4,3,0,0,0,0,11,-9
jonespe01,18:58,2,4,.500,0,0,,0,0,,0,3,3,0,0,1,3,2,4,-9
lambje01,12:00,0,5,.000,0,1,.000,3,3,1.000,0,2,2,1,0,0,0,3,3,0
collini01,9:56,3,3,1.000,0,0,,0,1,.000,1,3,4,1,0,0,0,1,6,+19
Team Totals,240,40,78,.513,13,27,.481,21,23,.913,9,45,54,31,3,7,14,21,114,
