Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willilo02,40:31,6,12,.500,4,6,.667,0,0,,0,5,5,4,1,0,5,1,16,-2
teaguje01,35:55,11,19,.579,3,6,.500,2,2,1.000,0,2,2,8,2,0,2,2,27,+11
horfoal01,34:05,6,11,.545,0,0,,2,2,1.000,1,10,11,3,0,2,1,1,14,+4
korveky01,32:07,4,7,.571,3,6,.500,0,0,,0,5,5,2,3,3,1,4,11,-2
smithjo03,27:04,2,12,.167,0,1,.000,3,4,.750,2,4,6,6,0,5,5,1,7,-11
pachuza01,25:56,2,4,.500,0,0,,5,6,.833,3,4,7,2,1,0,0,3,9,+17
tollian01,20:28,5,7,.714,2,3,.667,1,2,.500,2,2,4,1,0,1,0,1,13,+5
scottmi01,8:56,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,+6
jenkijo01,8:03,2,3,.667,1,2,.500,0,0,,0,2,2,0,0,0,0,0,5,+4
morroan01,6:58,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,+8
Team Totals,240,38,78,.487,13,24,.542,13,16,.813,8,35,43,27,8,11,14,15,102,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
irvinky01,38:01,12,20,.600,4,7,.571,0,0,,1,5,6,5,4,1,1,1,28,+3
zellety01,37:21,5,11,.455,0,0,,2,2,1.000,3,4,7,1,1,1,4,5,12,-16
waitedi01,35:56,7,21,.333,2,3,.667,2,2,1.000,2,4,6,4,3,0,1,1,18,+2
thomptr01,35:37,4,8,.500,0,0,,0,0,,3,5,8,1,0,1,0,4,8,+5
geeal01,31:57,2,9,.222,0,3,.000,6,6,1.000,0,6,6,3,1,1,1,0,10,+10
milescj01,22:05,3,7,.429,2,4,.500,2,2,1.000,1,2,3,0,0,0,1,1,10,-21
waltolu01,18:58,1,4,.250,0,2,.000,0,0,,0,3,3,3,2,0,1,4,2,-15
pargoje01,9:59,1,4,.250,0,2,.000,0,0,,0,0,0,2,0,0,2,0,2,-11
gibsoda01,6:03,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,-7
joneske01,4:05,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+10
Team Totals,240,36,86,.419,8,21,.381,14,14,1.000,10,30,40,19,11,4,11,16,94,
