Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
smithjo03,39:23,2,11,.182,0,5,.000,1,4,.250,1,9,10,5,0,1,5,3,5,-4
horfoal01,38:26,8,16,.500,2,2,1.000,2,3,.667,3,4,7,4,3,2,2,5,20,0
korveky01,35:43,6,10,.600,3,6,.500,2,2,1.000,1,7,8,2,1,2,0,1,17,-8
teaguje01,21:27,3,10,.300,0,2,.000,0,0,,0,0,0,1,2,1,4,2,6,-10
stevede01,12:08,2,3,.667,1,1,1.000,0,0,,0,1,1,0,0,0,2,1,5,-4
harride01,27:09,4,9,.444,0,2,.000,4,4,1.000,0,1,1,6,1,0,5,2,12,+5
pachuza01,24:42,2,2,1.000,0,0,,4,4,1.000,2,6,8,2,2,0,2,2,8,-3
tollian01,20:51,3,5,.600,2,4,.500,3,3,1.000,0,4,4,1,0,0,0,1,11,+8
jenkijo01,9:46,0,2,.000,0,1,.000,1,2,.500,0,2,2,0,0,0,0,0,1,-4
jonesda02,7:04,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
johnsiv01,3:21,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,0,1,2,-4
Team Totals,240,31,73,.425,8,23,.348,17,22,.773,8,35,43,21,9,6,20,19,87,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dragigo01,29:08,8,15,.533,2,6,.333,1,2,.500,1,1,2,6,3,1,4,2,19,+13
gortama01,20:30,1,6,.167,0,0,,0,0,,0,2,2,0,0,0,1,2,2,+5
dudleja01,20:07,2,8,.250,1,3,.333,0,0,,1,0,1,2,0,0,0,0,5,+8
scolalu01,19:13,3,9,.333,0,0,,0,0,,2,6,8,3,0,0,1,2,6,+1
tuckepj01,10:58,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,-3
johnswe01,30:19,6,9,.667,3,5,.600,0,0,,0,6,6,0,2,1,2,4,15,-3
morrima02,28:47,4,11,.364,0,2,.000,3,4,.750,1,5,6,1,0,0,1,3,11,+4
onealje01,27:30,4,8,.500,0,0,,4,4,1.000,1,4,5,2,1,0,3,1,12,0
morrima03,26:51,5,8,.625,4,5,.800,2,2,1.000,0,5,5,0,2,0,1,1,16,+13
marshke01,18:52,2,4,.500,0,1,.000,0,0,,0,1,1,2,1,1,3,1,4,-8
beaslmi01,7:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-5
Team Totals,240,36,81,.444,10,22,.455,10,12,.833,7,31,38,16,9,3,17,17,92,
