Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
greenje02,38:44,11,14,.786,3,5,.600,6,7,.857,0,7,7,4,2,5,1,1,31,+26
bassbr01,31:57,3,8,.375,0,0,,0,0,,3,3,6,0,0,0,1,3,6,+16
leeco01,29:47,3,8,.375,1,3,.333,1,4,.250,0,5,5,2,1,0,0,1,8,+15
bradlav01,26:37,6,12,.500,0,2,.000,1,2,.500,1,3,4,2,4,0,2,3,13,+6
piercpa01,25:35,3,5,.600,1,2,.500,1,2,.500,0,5,5,3,1,0,2,4,8,+16
willite01,24:45,4,8,.500,1,2,.500,0,1,.000,0,4,4,4,0,0,2,2,9,+10
wilcoch01,21:37,7,9,.778,0,0,,0,0,,4,4,8,0,0,1,1,2,14,+9
terryja01,19:58,3,5,.600,2,3,.667,5,5,1.000,1,1,2,2,0,0,2,2,13,+16
crawfjo02,17:18,4,9,.444,2,5,.400,0,0,,0,3,3,2,0,0,1,2,10,+12
melofa01,3:42,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,-1
Team Totals,240,44,79,.557,10,22,.455,15,23,.652,9,36,45,19,8,6,12,20,113,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dragigo01,42:55,7,15,.467,1,6,.167,4,5,.800,1,4,5,10,2,2,5,3,19,-24
tuckepj01,29:56,3,7,.429,1,2,.500,0,0,,4,1,5,1,1,0,0,3,7,-12
dudleja01,28:38,3,6,.500,1,2,.500,0,2,.000,1,1,2,7,0,0,2,0,7,-17
gortama01,19:02,5,9,.556,0,0,,0,2,.000,2,4,6,0,0,0,0,2,10,-18
scolalu01,17:17,2,6,.333,0,0,,2,2,1.000,1,3,4,2,1,0,1,3,6,-9
morrima02,25:33,5,8,.625,0,0,,1,2,.500,2,2,4,0,1,0,2,3,11,-16
marshke01,19:37,1,7,.143,0,5,.000,0,0,,0,0,0,4,0,0,1,1,2,-15
beaslmi01,15:20,2,8,.250,0,0,,2,3,.667,0,5,5,0,0,0,2,1,6,-5
onealje01,14:33,4,8,.500,0,0,,1,1,1.000,1,1,2,0,0,1,0,1,9,-4
johnswe01,10:54,1,4,.250,0,2,.000,1,2,.500,0,4,4,0,0,0,0,1,3,+4
garredi02,9:43,0,3,.000,0,1,.000,1,2,.500,0,1,1,2,1,0,0,0,1,-6
morrima03,6:32,2,3,.667,1,1,1.000,2,2,1.000,0,2,2,0,2,0,0,1,7,-3
Team Totals,240,35,84,.417,4,19,.211,14,23,.609,12,28,40,26,8,3,13,19,88,
