Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
telfase01,40:43,8,20,.400,1,6,.167,2,2,1.000,0,1,1,6,1,0,2,3,19,-3
scolalu01,35:03,6,15,.400,0,0,,0,0,,2,2,4,2,1,0,2,6,12,-3
dudleja01,34:42,4,13,.308,1,5,.200,2,2,1.000,3,3,6,2,1,1,0,4,11,-7
gortama01,32:47,6,9,.667,0,0,,3,4,.750,2,8,10,2,1,0,1,5,15,-7
brownsh01,29:08,6,10,.600,0,2,.000,0,0,,3,2,5,3,0,0,2,1,12,0
beaslmi01,17:01,3,7,.429,0,1,.000,4,4,1.000,0,1,1,3,0,0,0,0,10,-2
onealje01,15:13,2,5,.400,0,0,,2,2,1.000,0,7,7,1,0,1,1,3,6,+1
tuckepj01,15:10,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-5
morrima02,12:53,3,3,1.000,0,0,,0,2,.000,0,2,2,0,1,0,2,2,6,-1
marshke01,7:20,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-3
Team Totals,240,38,82,.463,2,14,.143,13,16,.813,10,27,37,20,5,2,11,26,91,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
georgpa01,38:59,4,12,.333,2,5,.400,5,6,.833,1,3,4,2,0,0,3,3,15,+3
stephla01,36:45,4,9,.444,1,2,.500,1,4,.250,2,7,9,5,3,0,1,1,10,+14
westda01,33:34,5,15,.333,0,0,,4,4,1.000,3,4,7,2,1,1,3,4,14,+1
hillge01,32:30,9,13,.692,3,4,.750,1,1,1.000,0,2,2,2,2,0,3,3,22,+5
hibbero01,31:56,3,9,.333,0,0,,2,4,.500,5,9,14,4,0,1,2,4,8,+18
greenge01,20:19,3,6,.500,2,4,.500,0,0,,0,1,1,0,0,0,1,1,8,-5
mahinia01,16:04,1,5,.200,0,0,,4,6,.667,4,1,5,2,0,0,1,1,6,-12
augusdj01,15:27,0,2,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,1,2,2,+1
hansbty01,14:26,5,6,.833,0,0,,2,2,1.000,1,4,5,1,0,0,0,3,12,+5
Team Totals,240,34,77,.442,8,16,.500,21,29,.724,16,32,48,19,6,2,15,22,97,
