Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dragigo01,34:42,6,12,.500,0,2,.000,6,8,.750,1,3,4,8,1,2,4,1,18,-6
tuckepj01,33:48,4,8,.500,0,0,,4,4,1.000,1,4,5,5,1,0,0,0,12,+1
gortama01,31:22,4,4,1.000,0,0,,0,0,,1,7,8,3,1,2,2,0,8,-5
dudleja01,26:53,3,9,.333,1,4,.250,2,2,1.000,0,3,3,1,1,0,2,1,9,-6
scolalu01,23:39,6,13,.462,0,0,,2,3,.667,2,2,4,3,0,0,2,3,14,-9
morrima02,26:48,1,6,.167,0,3,.000,4,4,1.000,1,5,6,0,2,0,2,5,6,-15
beaslmi01,19:38,4,10,.400,1,2,.500,3,3,1.000,0,4,4,1,0,1,3,0,12,-17
brownsh01,14:56,2,6,.333,0,2,.000,2,4,.500,2,1,3,1,0,0,2,2,6,-10
marshke01,14:42,2,3,.667,2,3,.667,0,0,,0,1,1,0,1,0,0,2,6,-13
johnswe01,10:20,2,5,.400,0,1,.000,0,0,,0,0,0,0,0,1,0,1,4,+4
zellelu01,3:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
Team Totals,240,34,77,.442,4,17,.235,23,28,.821,8,30,38,22,7,6,17,15,95,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mayooj01,34:35,4,9,.444,0,0,,0,0,,0,3,3,6,2,0,0,3,8,-4
nowitdi01,30:20,7,14,.500,1,3,.333,3,4,.750,1,6,7,1,0,0,0,3,18,+4
mariosh01,29:50,9,19,.474,0,2,.000,0,0,,5,4,9,5,1,0,2,0,18,+11
collida01,22:12,3,7,.429,0,0,,2,2,1.000,0,2,2,5,2,0,2,5,8,+6
jamesbe01,10:51,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,2,2,-8
cartevi01,27:25,5,8,.625,2,3,.667,3,4,.750,1,3,4,3,3,0,1,3,15,+24
beaubro01,24:20,3,7,.429,2,3,.667,0,0,,0,3,3,3,0,0,4,1,8,+9
jonesda02,17:22,4,5,.800,0,0,,3,3,1.000,1,1,2,3,0,0,0,1,11,+16
brandel01,16:56,6,10,.600,0,0,,0,0,,1,2,3,0,0,0,0,3,12,+11
wrighbr03,11:22,1,3,.333,0,0,,2,3,.667,0,3,3,0,0,0,0,1,4,+8
kamanch01,11:05,2,4,.500,0,0,,2,2,1.000,2,3,5,0,0,0,2,2,6,+1
crowdja01,2:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3
jamesmi01,1:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
Team Totals,240,45,88,.511,5,11,.455,15,18,.833,12,32,44,26,8,0,13,24,110,
