New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
chandty01,37:10,6,9,.667,0,0,,2,2,1.000,3,9,12,1,0,2,0,2,14,-4
kiddja01,30:45,8,16,.500,5,8,.625,2,2,1.000,0,6,6,8,1,0,1,1,23,+13
whiteja02,18:11,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,0,3,2,0
thomaku01,16:12,2,4,.500,0,0,,1,2,.500,1,3,4,1,0,0,0,1,5,0
brewero02,13:13,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2,+1
smithjr01,37:05,11,27,.407,0,4,.000,5,6,.833,1,5,6,5,5,1,4,3,27,-2
copelch01,29:40,6,12,.500,2,5,.400,0,0,,0,2,2,0,0,2,1,4,14,0
novakst01,27:32,1,3,.333,1,1,1.000,0,0,,0,1,1,1,0,0,0,1,3,+7
prigipa01,17:15,2,4,.500,1,2,.500,0,0,,0,0,0,3,2,0,4,2,5,-11
cambyma01,12:57,2,7,.286,0,0,,0,2,.000,4,5,9,0,0,1,0,0,4,+6
Team Totals,240,40,88,.455,9,22,.409,10,14,.714,9,32,41,21,8,6,11,17,99,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dudleja01,42:07,11,17,.647,5,8,.625,9,9,1.000,0,5,5,3,1,0,3,2,36,+2
brownsh01,40:00,5,13,.385,0,4,.000,1,1,1.000,0,4,4,4,1,1,0,0,11,+2
gortama01,30:50,6,11,.545,0,1,.000,1,2,.500,1,8,9,1,0,2,1,3,13,+10
scolalu01,21:39,2,5,.400,0,0,,2,2,1.000,2,2,4,2,1,0,0,2,6,-10
dragigo01,17:46,2,6,.333,0,2,.000,0,2,.000,0,1,1,3,0,0,1,0,4,-8
telfase01,30:14,4,9,.444,3,4,.750,0,0,,0,2,2,4,3,0,3,1,11,+6
beaslmi01,22:22,5,11,.455,0,1,.000,0,0,,0,7,7,2,1,1,2,1,10,+7
onealje01,17:11,3,6,.500,0,0,,0,0,,1,2,3,1,0,0,3,2,6,-14
tuckepj01,10:30,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-3
morrima02,7:21,0,3,.000,0,0,,0,0,,1,1,2,0,0,1,0,0,0,-2
Team Totals,240,38,83,.458,8,21,.381,13,16,.813,5,33,38,21,7,5,13,12,97,
