Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
griffbl01,37:35,7,12,.583,0,0,,3,5,.600,6,6,12,4,2,1,4,3,17,-2
paulch01,29:19,10,17,.588,3,5,.600,2,4,.500,1,5,6,7,4,0,1,3,25,-6
billuch01,21:31,3,8,.375,2,7,.286,0,0,,0,0,0,0,0,0,1,0,8,0
jordade01,17:09,0,0,,0,0,,1,2,.500,1,2,3,1,1,1,2,3,1,-5
butleca01,11:34,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,3,+5
crawfja01,36:50,12,22,.545,3,8,.375,0,1,.000,0,1,1,0,2,0,4,1,27,+17
odomla01,22:15,1,4,.250,0,2,.000,0,0,,1,6,7,5,0,0,0,0,2,+15
barnema02,19:20,1,8,.125,0,4,.000,2,2,1.000,2,1,3,1,0,1,1,3,4,0
bledser01,18:41,6,6,1.000,1,1,1.000,0,0,,0,4,4,3,1,3,0,2,13,+20
hillgr01,15:21,0,0,,0,0,,2,2,1.000,0,2,2,0,0,0,1,1,2,+10
holliry01,10:25,0,1,.000,0,0,,0,0,,2,2,4,0,0,0,0,1,0,+16
Team Totals,240,41,80,.513,10,28,.357,10,16,.625,13,30,43,21,10,6,14,19,102,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,43:22,14,26,.538,5,11,.455,9,9,1.000,2,6,8,1,1,1,4,3,42,-2
feltora01,40:04,9,18,.500,0,2,.000,2,4,.500,0,2,2,5,2,0,4,2,20,-7
kiddja01,33:43,1,4,.250,1,4,.250,0,0,,0,4,4,1,3,0,0,1,3,-3
chandty01,30:46,3,3,1.000,0,0,,0,0,,5,6,11,0,0,1,1,2,6,+9
shumpim01,20:54,1,4,.250,0,1,.000,0,0,,0,1,1,0,1,0,2,1,2,-8
smithjr01,34:28,1,9,.111,1,5,.200,3,4,.750,1,2,3,3,1,0,2,4,6,-18
stoudam01,25:20,4,9,.444,0,0,,1,1,1.000,2,4,6,1,1,1,3,4,9,-19
novakst01,6:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-12
prigipa01,4:30,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-8
thomaku01,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,33,74,.446,7,23,.304,15,18,.833,10,25,35,11,10,3,16,18,88,
