Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roybr01,45:12,7,18,.389,0,2,.000,3,10,.300,1,5,6,6,2,1,1,6,17,+1
aldrila01,41:39,9,15,.600,0,0,,3,5,.600,2,4,6,0,2,0,4,6,21,+1
rodrise01,21:20,4,7,.571,0,1,.000,2,3,.667,0,2,2,5,0,1,0,1,10,-4
odengr01,18:03,3,7,.429,0,0,,2,5,.400,2,1,3,0,0,0,1,6,8,-2
batumni01,17:23,0,3,.000,0,1,.000,0,0,,1,3,4,0,0,0,0,1,0,+7
fernaru01,33:53,4,11,.364,4,8,.500,3,3,1.000,1,3,4,2,0,0,1,1,15,-9
bayleje01,31:46,6,9,.667,0,0,,2,3,.667,0,4,4,0,0,0,1,2,14,-3
przybjo01,28:28,1,1,1.000,0,0,,0,0,,2,8,10,1,0,1,1,2,2,-3
outlatr01,27:17,4,15,.267,1,5,.200,1,2,.500,2,2,4,0,0,2,0,2,10,-13
Team Totals,265,38,86,.442,5,17,.294,16,31,.516,11,32,43,14,4,5,9,27,97,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallage01,45:22,10,19,.526,1,3,.333,10,13,.769,3,13,16,3,1,2,2,4,31,+4
feltora01,44:05,6,15,.400,0,1,.000,4,5,.800,0,5,5,7,1,2,3,2,16,+5
okafoem01,43:12,9,14,.643,0,0,,4,7,.571,5,6,11,1,0,3,1,2,22,+8
bellra01,39:32,3,9,.333,1,4,.250,3,4,.750,0,6,6,0,0,0,2,3,10,+2
diawbo01,39:30,2,9,.222,1,2,.500,0,0,,1,4,5,7,0,0,2,5,5,+5
brownsh01,15:35,2,4,.500,0,1,.000,0,0,,1,2,3,0,1,0,0,0,4,+6
howarju01,13:26,4,5,.800,0,0,,0,0,,1,2,3,1,0,0,1,3,8,+8
singlse01,9:59,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,3,5,0
morriad01,7:16,0,3,.000,0,1,.000,1,2,.500,1,1,2,2,0,1,0,1,1,-6
mohamna01,7:04,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-7
Team Totals,265,38,83,.458,4,13,.308,22,31,.710,12,40,52,21,3,8,11,25,102,
