Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
diawbo01,41:21,10,12,.833,1,1,1.000,6,8,.750,3,7,10,6,1,2,2,2,27,-3
feltora01,40:45,7,15,.467,0,1,.000,0,0,,2,1,3,9,5,0,4,3,14,-11
bellra01,40:05,9,14,.643,3,5,.600,2,3,.667,1,2,3,3,0,0,1,1,23,-6
okafoem01,25:23,2,9,.222,0,0,,4,8,.500,2,4,6,0,0,0,3,5,8,-4
wallage01,24:17,4,8,.500,1,2,.500,4,6,.667,1,4,5,0,1,0,5,6,13,-1
radmavl01,26:46,3,9,.333,2,5,.400,0,0,,3,4,7,0,0,0,2,3,8,-4
augusdj01,18:06,1,5,.200,0,1,.000,2,2,1.000,0,2,2,2,2,0,0,1,4,-1
martica01,9:03,2,6,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,5,-8
diopde01,8:21,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,3,0,-3
howarju01,5:53,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-9
Team Totals,240,38,81,.469,8,18,.444,18,27,.667,12,26,38,20,10,2,17,26,102,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
barbole01,38:59,7,15,.467,1,4,.250,2,2,1.000,1,2,3,1,1,1,3,2,17,-3
richaja01,33:15,6,10,.600,2,5,.400,6,6,1.000,1,2,3,3,2,1,2,6,20,+19
hillgr01,31:20,3,10,.300,0,0,,0,0,,2,6,8,2,1,0,2,2,6,+6
onealsh01,30:02,7,12,.583,0,0,,6,7,.857,1,10,11,2,0,3,3,3,20,+11
nashst01,26:19,8,10,.800,4,4,1.000,2,2,1.000,0,2,2,5,0,0,6,3,22,+4
barnema02,30:39,5,10,.500,2,5,.400,2,2,1.000,0,2,2,1,0,1,0,3,14,+1
dudleja01,18:39,0,3,.000,0,1,.000,2,2,1.000,1,3,4,1,2,0,1,3,2,+3
amundlo01,15:35,2,3,.667,0,0,,0,0,,1,1,2,0,0,3,0,2,4,+6
dragigo01,12:52,1,2,.500,0,0,,3,4,.750,1,1,2,4,0,0,2,1,5,+7
lopezro01,2:20,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-4
Team Totals,240,40,76,.526,9,19,.474,23,25,.920,8,29,37,19,6,9,19,27,112,
