Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
smithjo03,38:53,3,9,.333,0,1,.000,7,11,.636,2,7,9,3,1,1,3,4,13,+10
johnsjo02,38:36,12,22,.545,5,10,.500,3,5,.600,0,2,2,2,0,0,2,5,32,+6
bibbymi01,38:19,9,18,.500,2,5,.400,1,1,1.000,1,4,5,5,3,1,3,1,21,+4
willima02,37:42,3,10,.300,1,4,.250,4,4,1.000,2,4,6,1,1,0,1,2,11,-2
pachuza01,34:40,4,7,.571,0,0,,5,5,1.000,4,8,12,1,2,2,4,4,13,+10
evansma01,19:25,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,1,0,2,-12
jonesso01,13:20,2,2,1.000,0,0,,0,1,.000,1,1,2,1,0,0,2,2,4,-12
lawac01,9:41,0,1,.000,0,0,,2,2,1.000,0,1,1,2,1,0,1,1,2,-6
murraro01,9:24,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,1,0,-8
Team Totals,240,34,75,.453,8,22,.364,22,29,.759,10,29,39,15,8,4,19,20,98,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,35:26,9,17,.529,0,0,,6,6,1.000,2,9,11,3,0,0,4,3,24,-1
kiddja01,33:29,1,5,.200,0,3,.000,0,0,,0,6,6,8,4,0,3,1,2,-6
bareajo01,31:48,9,18,.500,0,3,.000,4,5,.800,0,2,2,4,0,0,1,1,22,+11
georgde01,23:04,3,4,.750,2,3,.667,0,0,,0,2,2,0,1,0,0,3,8,+9
dampier01,19:57,2,5,.400,0,0,,3,5,.600,6,5,11,2,1,0,1,0,7,+8
terryja01,35:00,7,18,.389,1,5,.200,4,5,.800,0,2,2,1,2,0,3,1,19,-10
willish03,20:39,2,7,.286,0,2,.000,0,0,,1,3,4,0,0,1,2,4,4,+2
diopde01,20:30,0,1,.000,0,0,,0,0,,2,2,4,0,0,1,2,6,0,+6
bassbr01,20:07,7,9,.778,0,0,,0,0,,3,3,6,1,0,0,0,3,14,-9
Team Totals,240,40,84,.476,3,16,.188,17,21,.810,14,34,48,19,8,2,16,22,100,
