New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,42:14,8,21,.381,0,0,,0,0,,4,6,10,2,0,0,4,1,16,-15
paulch01,32:54,15,22,.682,5,6,.833,3,5,.600,1,5,6,4,1,1,4,2,38,-7
stojape01,31:30,2,6,.333,0,0,,0,0,,0,6,6,1,1,0,1,1,4,-7
butlera01,23:40,4,8,.500,0,1,.000,0,0,,2,2,4,1,0,0,1,1,8,-6
armsthi01,20:12,3,5,.600,0,0,,1,2,.500,1,1,2,1,1,0,2,5,7,-3
poseyja01,29:52,1,4,.250,0,2,.000,0,0,,0,4,4,0,0,2,0,4,2,-7
marksse01,19:53,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,1,1,2,-8
daniean01,17:39,1,3,.333,0,1,.000,2,2,1.000,0,2,2,1,1,0,0,0,4,-4
brownde02,15:06,4,7,.571,1,1,1.000,1,2,.500,0,1,1,0,0,0,1,1,10,-6
wrighju01,7:00,1,3,.333,0,0,,0,0,,0,4,4,0,0,0,0,0,2,-2
Team Totals,240,40,81,.494,6,11,.545,7,11,.636,9,32,41,10,4,4,14,16,93,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,36:38,5,10,.500,0,0,,2,3,.667,0,8,8,7,0,2,1,1,12,+22
parketo01,35:29,12,18,.667,0,0,,1,1,1.000,0,3,3,7,1,0,1,2,25,+22
finlemi01,35:11,8,10,.800,4,5,.800,0,0,,0,6,6,1,0,0,2,1,20,+18
masonro01,34:40,3,12,.250,0,3,.000,4,5,.800,1,2,3,2,4,0,1,0,10,0
thomaku01,16:54,0,0,,0,0,,0,0,,1,1,2,1,0,1,2,5,0,+2
bonnema01,27:04,5,6,.833,3,3,1.000,0,0,,0,3,3,2,0,0,1,2,13,+12
ginobma01,25:37,7,15,.467,2,6,.333,6,6,1.000,1,2,3,5,2,0,2,0,22,+14
bowenbr01,11:55,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0
hillge01,8:30,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-11
obertfa01,5:44,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-10
hairsma01,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-2
udokaim01,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,42,77,.545,9,18,.500,13,15,.867,3,28,31,26,7,4,11,13,106,
