New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,40:36,13,20,.650,0,0,,11,12,.917,3,10,13,3,0,1,2,2,37,+8
paulch01,36:58,9,18,.500,2,5,.400,1,2,.500,1,2,3,8,3,0,1,2,21,+4
stojape01,35:51,4,10,.400,3,7,.429,0,0,,0,5,5,1,0,0,2,1,11,+10
butlera01,34:50,5,11,.455,2,5,.400,0,0,,1,7,8,1,1,2,1,3,12,+1
marksse01,25:08,2,3,.667,0,0,,2,3,.667,1,4,5,0,1,1,2,4,6,+11
poseyja01,28:20,4,10,.400,1,6,.167,0,0,,0,2,2,2,1,1,0,3,9,-6
daniean01,13:37,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,-1
armsthi01,9:14,1,5,.200,0,0,,0,0,,0,3,3,0,0,0,1,1,2,-12
bowenry01,8:43,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0,-2
brownde02,6:43,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,2,0,0,-3
Team Totals,240,39,79,.494,8,23,.348,14,17,.824,6,35,41,17,7,5,11,18,100,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duranke01,43:08,16,27,.593,4,6,.667,11,13,.846,0,3,3,2,0,0,2,3,47,+1
greenje02,42:07,9,17,.529,1,4,.250,5,7,.714,4,3,7,1,2,0,3,3,24,-11
westbru01,33:49,5,15,.333,0,3,.000,2,2,1.000,1,4,5,4,0,0,2,5,12,-7
weaveky01,32:38,2,7,.286,1,4,.250,0,0,,2,4,6,3,0,2,1,2,5,-8
collini01,27:29,0,3,.000,0,0,,1,2,.500,2,6,8,0,0,0,1,2,1,-9
krstine01,31:16,3,6,.500,0,0,,1,1,1.000,4,6,10,2,2,1,0,2,7,+13
watsoea01,23:05,0,6,.000,0,4,.000,0,0,,0,5,5,7,1,0,1,0,0,+11
atkinch01,6:28,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,0,0,2,0
Team Totals,240,36,84,.429,6,23,.261,20,25,.800,13,32,45,19,5,3,10,17,98,
