Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
turkohe01,36:46,6,14,.429,3,6,.500,1,2,.500,0,2,2,2,2,0,3,4,16,-1
leeco01,36:04,1,4,.250,0,1,.000,0,0,,0,1,1,0,3,0,0,4,2,-5
lewisra02,34:33,5,12,.417,1,5,.200,4,4,1.000,0,3,3,2,1,2,3,4,15,+5
alstora01,32:14,4,11,.364,1,4,.250,1,2,.500,0,1,1,8,1,0,3,1,10,-3
howardw01,28:23,6,13,.462,0,0,,6,6,1.000,2,13,15,0,0,5,2,4,18,+5
gortama01,23:15,3,5,.600,0,0,,0,0,,1,4,5,1,0,2,2,3,6,+13
pietrmi01,16:02,3,6,.500,2,4,.500,0,2,.000,1,3,4,1,2,0,0,3,8,+7
johnsan02,15:46,3,5,.600,0,1,.000,0,0,,0,2,2,2,0,0,0,0,6,+10
redicjj01,8:38,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+11
battito01,8:19,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-7
Team Totals,240,33,75,.440,8,22,.364,12,16,.750,4,32,36,17,9,9,13,23,86,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
allenra02,45:47,12,25,.480,1,5,.200,7,7,1.000,3,6,9,2,1,0,2,0,32,-3
piercpa01,45:23,5,15,.333,0,3,.000,6,10,.600,0,8,8,3,0,0,6,3,16,0
perkike01,32:37,5,9,.556,0,0,,0,2,.000,3,5,8,1,0,1,0,3,10,-10
marbust01,20:30,2,5,.400,0,0,,0,1,.000,0,1,1,0,0,0,3,1,4,-14
davisgl01,18:37,0,3,.000,0,0,,0,0,,0,0,0,2,0,0,2,5,0,-9
houseed01,30:21,2,6,.333,1,1,1.000,0,0,,0,5,5,2,0,0,1,2,5,0
powele01,29:59,4,10,.400,0,0,,4,4,1.000,1,6,7,0,1,1,3,6,12,+8
mooremi01,14:33,0,2,.000,0,0,,0,0,,1,3,4,0,0,0,0,3,0,-3
pruitga01,2:13,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-4
Team Totals,240,30,76,.395,2,10,.200,17,24,.708,8,36,44,10,2,2,17,23,79,
