Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dunlemi02,37:57,7,18,.389,4,10,.400,3,3,1.000,0,4,4,2,3,1,3,2,21,-4
murphtr01,36:52,6,9,.667,3,4,.750,0,0,,4,10,14,2,1,1,0,4,15,-9
grangda01,35:19,6,15,.400,1,7,.143,5,6,.833,0,2,2,2,0,3,3,2,18,-2
fordtj01,21:17,1,6,.167,0,0,,0,0,,1,0,1,7,0,0,2,3,2,-20
fosteje01,9:03,0,3,.000,0,0,,0,0,,1,2,3,2,0,1,0,0,0,-4
jackja01,36:28,7,13,.538,3,7,.429,1,2,.500,0,3,3,1,1,0,3,3,18,+3
dienetr01,26:15,1,5,.200,1,4,.250,2,2,1.000,0,1,1,6,2,0,0,3,5,+14
hibbero01,11:54,2,5,.400,0,0,,4,4,1.000,4,3,7,0,0,2,1,2,8,+11
rushbr01,10:06,2,2,1.000,1,1,1.000,0,0,,0,3,3,2,0,0,1,0,5,-6
grahast01,7:49,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,2,2,0,-5
nestera01,7:00,1,5,.200,0,0,,0,0,,1,1,2,0,0,0,1,2,2,-3
Team Totals,240,33,84,.393,13,34,.382,15,17,.882,11,31,42,24,7,8,16,23,94,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,43:40,8,13,.615,0,0,,4,7,.571,3,5,8,11,4,0,4,3,20,+14
millean02,40:19,3,9,.333,0,0,,7,9,.778,0,2,2,12,2,0,3,3,13,+19
youngth01,37:39,5,20,.250,2,5,.400,2,2,1.000,3,4,7,2,5,1,1,3,14,+14
dalemsa01,32:36,6,13,.462,0,0,,6,6,1.000,6,14,20,0,0,1,2,3,18,+27
greenwi01,29:29,9,17,.529,2,4,.500,3,4,.750,1,3,4,1,1,1,0,1,23,+21
willilo02,19:35,2,7,.286,0,1,.000,1,2,.500,0,2,2,0,0,0,2,2,5,-23
evansre01,15:24,0,1,.000,0,0,,3,4,.750,2,2,4,0,0,0,1,3,3,-22
iveyro01,14:15,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,-12
speigma01,7:03,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-13
Team Totals,240,34,85,.400,5,12,.417,26,34,.765,16,34,50,26,12,3,13,19,99,
