Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolpa01,42:47,7,12,.583,0,0,,3,4,.750,3,12,15,6,0,2,1,6,17,-4
artesro01,42:07,5,10,.500,1,5,.200,0,0,,0,3,3,1,1,0,0,3,11,-2
bryanko01,41:22,10,29,.345,4,11,.364,0,0,,0,4,4,8,2,0,3,4,24,+1
fishede01,36:14,5,8,.625,4,5,.800,3,3,1.000,1,1,2,3,1,0,2,3,17,-1
bynuman01,31:40,6,9,.667,0,0,,1,1,1.000,2,5,7,2,0,1,0,4,13,+5
odomla01,21:21,3,7,.429,1,4,.250,1,2,.500,1,5,6,0,0,1,1,2,8,-10
farmajo01,11:59,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,1,1,2,-5
brownsh01,9:54,1,4,.250,0,2,.000,2,2,1.000,0,1,1,1,0,0,0,3,4,-12
waltolu01,2:37,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,38,84,.452,10,31,.323,10,12,.833,7,32,39,22,4,4,8,26,96,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westbru01,41:53,11,21,.524,1,1,1.000,4,5,.800,2,6,8,4,1,0,2,2,27,+4
duranke01,41:33,8,24,.333,1,6,.167,12,13,.923,2,17,19,4,0,1,2,3,29,+5
greenje02,27:50,3,8,.375,1,3,.333,3,4,.750,1,3,4,1,0,0,0,1,10,-2
sefolth01,19:04,2,5,.400,2,4,.500,0,0,,0,1,1,1,0,0,1,1,6,-8
krstine01,15:51,1,3,.333,0,0,,1,2,.500,4,0,4,0,0,1,3,1,3,-14
hardeja01,31:56,4,7,.571,3,4,.750,7,8,.875,0,5,5,3,2,0,0,2,18,+12
collini01,28:20,1,4,.250,0,0,,0,2,.000,2,3,5,2,0,0,1,5,2,+19
ibakase01,27:26,3,6,.500,0,0,,0,0,,3,3,6,0,0,1,0,4,6,+8
maynoer01,6:07,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+1
Team Totals,240,33,80,.413,8,19,.421,27,34,.794,14,39,53,16,3,3,9,19,101,
