Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
westdo01,39:00,8,12,.667,0,0,,2,5,.400,0,3,3,5,4,0,6,3,18
persoch01,36:00,2,13,.154,0,4,.000,0,0,,2,6,8,2,1,0,1,3,4
willimi02,32:00,4,12,.333,0,1,.000,4,4,1.000,1,1,2,6,0,2,3,3,12
laettch01,31:00,3,7,.429,0,1,.000,5,6,.833,2,7,9,2,1,0,3,2,11
longllu01,19:00,5,7,.714,0,0,,4,4,1.000,1,1,2,1,0,0,1,4,14
mccanbo01,24:00,4,5,.800,0,0,,3,4,.750,3,1,4,2,0,0,2,5,11
smithch03,16:00,2,5,.400,0,0,,0,0,,0,0,0,2,0,0,3,1,4
blankla01,14:00,3,5,.600,1,1,1.000,0,0,,0,4,4,0,1,0,0,4,7
baileth01,12:00,1,3,.333,0,0,,2,2,1.000,0,1,1,0,0,0,4,1,4
spencfe01,7:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
sellebr01,6:00,0,4,.000,0,0,,0,0,,0,0,0,0,1,0,2,1,0
maxeyma01,4:00,1,4,.250,0,0,,0,2,.000,3,1,4,0,0,0,0,0,2
Team Totals,240,33,77,.429,1,7,.143,20,27,.741,12,25,37,20,8,2,25,27,87
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
benjabe01,29:00,6,9,.667,0,0,,6,9,.667,3,7,10,3,3,2,2,5,18
mckeyde01,28:00,5,10,.500,1,2,.500,3,3,1.000,0,2,2,1,1,0,0,4,14
paytoga01,28:00,2,10,.200,0,0,,7,7,1.000,1,0,1,4,2,1,3,3,11
piercri01,25:00,6,12,.500,0,1,.000,3,3,1.000,0,2,2,5,2,0,1,2,15
kempsh01,23:00,6,7,.857,0,0,,5,8,.625,3,4,7,0,1,0,2,5,17
cagemi01,25:00,3,9,.333,0,0,,0,0,,3,6,9,2,3,1,1,1,6
barroda01,24:00,4,7,.571,2,2,1.000,2,2,1.000,1,1,2,8,2,0,0,1,12
johnsed03,22:00,5,12,.417,0,0,,2,2,1.000,3,3,6,2,1,0,2,2,12
askewvi01,18:00,5,7,.714,0,1,.000,0,0,,1,4,5,0,0,0,2,3,10
paddige01,11:00,2,3,.667,0,0,,0,0,,0,0,0,3,1,0,0,1,4
schefst01,7:00,2,3,.667,0,0,,1,2,.500,0,2,2,0,0,0,1,0,5
Team Totals,240,46,89,.517,3,6,.500,29,36,.806,15,31,46,28,16,4,14,27,124
