Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderni01,47:00,10,17,.588,0,2,.000,6,7,.857,0,4,4,5,1,0,3,2,26
tolbeto01,46:00,5,11,.455,0,2,.000,0,2,.000,4,6,10,1,0,1,1,4,10
skilesc01,44:00,8,15,.533,2,3,.667,5,5,1.000,0,1,1,8,1,0,5,4,23
bowiean01,35:00,5,9,.556,1,2,.500,0,0,,0,2,2,3,0,0,2,1,11
onealsh01,29:00,9,14,.643,0,0,,2,3,.667,2,3,5,1,1,2,5,6,20
royaldo01,22:00,4,9,.444,0,0,,5,8,.625,2,6,8,2,0,0,0,1,13
turneje01,7:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,1,2
catlete01,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
kerrst01,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
greenli01,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,42,80,.525,3,10,.300,18,25,.720,8,24,32,20,3,4,17,19,105
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,42:00,6,14,.429,0,0,,5,5,1.000,0,1,1,9,6,1,3,1,17
barklch01,41:00,13,20,.650,0,1,.000,2,6,.333,3,16,19,5,0,2,2,2,28
dumasri02,40:00,14,18,.778,0,0,,3,4,.750,3,2,5,2,2,0,3,5,31
majerda01,40:00,6,11,.545,2,6,.333,1,2,.500,1,3,4,6,2,1,2,3,15
westma01,10:00,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,1,4,2
aingeda01,33:00,4,8,.500,3,5,.600,2,2,1.000,0,2,2,9,0,0,0,4,13
chambto01,17:00,2,4,.500,0,0,,3,4,.750,0,3,3,0,0,0,2,4,7
johnsfr01,10:00,2,3,.667,0,0,,0,0,,0,0,0,3,0,0,0,1,4
cebalce01,4:00,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,1,0,2
mustaje01,1:00,1,1,1.000,0,0,,0,1,.000,0,0,0,1,0,0,0,0,2
kemptti01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
knighne01,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,50,83,.602,5,12,.417,16,24,.667,7,31,38,37,10,4,14,24,121
