Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
westdo01,43:00,12,20,.600,0,0,,1,1,1.000,1,5,6,0,0,0,6,5,25
laettch01,41:00,5,11,.455,0,0,,9,10,.900,8,3,11,2,2,1,3,3,19
persoch01,40:00,11,21,.524,1,3,.333,0,0,,1,2,3,5,0,1,2,3,23
willimi02,40:00,2,8,.250,0,0,,15,15,1.000,1,3,4,10,3,1,3,6,19
spencfe01,27:00,3,4,.750,0,0,,3,4,.750,5,3,8,0,0,1,2,6,9
mccanbo01,16:00,2,5,.400,0,0,,0,0,,2,2,4,0,1,0,0,3,4
baileth01,13:00,0,4,.000,0,0,,0,2,.000,2,1,3,0,0,1,1,1,0
longllu01,10:00,1,5,.200,0,0,,2,2,1.000,2,0,2,0,0,1,0,1,4
smithch03,9:00,2,4,.500,0,0,,1,2,.500,0,0,0,2,0,0,0,0,5
sellebr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,82,.463,1,3,.333,31,36,.861,22,19,41,19,6,6,17,28,108
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
bonnean01,45:00,9,15,.600,0,1,.000,5,8,.625,3,5,8,5,3,0,4,3,23
richmmi01,42:00,11,17,.647,1,3,.333,1,2,.500,0,2,2,5,2,0,1,3,24
webbsp01,32:00,2,7,.286,0,1,.000,11,12,.917,0,2,2,8,1,0,1,3,15
simmoli01,29:00,2,7,.286,0,0,,0,0,,2,1,3,4,0,1,1,2,4
tisdawa01,18:00,8,12,.667,0,1,.000,1,1,1.000,3,3,6,3,0,0,2,3,17
causwdu01,22:00,7,9,.778,0,0,,1,1,1.000,6,1,7,1,0,2,2,6,15
higgiro01,21:00,2,6,.333,0,1,.000,1,2,.500,1,2,3,0,1,0,0,2,5
brownra02,12:00,1,5,.200,0,0,,2,2,1.000,0,0,0,2,0,0,0,0,4
rambiku01,10:00,0,0,,0,0,,1,2,.500,0,2,2,2,0,0,1,3,1
lesji01,8:00,2,3,.667,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,5
chilcpe01,1:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
Team Totals,240,44,81,.543,1,8,.125,24,32,.750,16,18,34,30,7,3,12,26,113
