Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,36:00,6,13,.462,0,1,.000,3,4,.750,4,2,6,4,1,0,1,3,15
kempsh01,34:00,3,12,.250,0,0,,5,8,.625,5,4,9,2,1,3,1,6,11
piercri01,32:00,9,18,.500,0,1,.000,5,5,1.000,2,2,4,0,4,0,1,2,23
mckeyde01,31:00,3,13,.231,0,1,.000,3,5,.600,2,2,4,4,2,0,2,1,9
perkisa01,30:00,5,8,.625,1,1,1.000,2,2,1.000,2,5,7,2,1,0,1,2,13
johnsed03,27:00,4,13,.308,0,0,,4,4,1.000,0,1,1,2,0,0,2,1,12
mcmilna01,19:00,4,5,.800,1,1,1.000,3,4,.750,3,0,3,0,2,1,1,4,12
cagemi01,18:00,3,5,.600,0,0,,2,2,1.000,2,8,10,2,1,1,0,2,8
askewvi01,13:00,0,3,.000,0,0,,0,0,,2,1,3,1,0,0,0,1,0
Team Totals,240,37,90,.411,2,5,.400,27,34,.794,22,25,47,17,12,5,9,22,103
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksji01,39:00,7,14,.500,1,4,.250,5,6,.833,2,3,5,4,1,0,5,3,20
wileymo01,33:00,2,8,.250,1,5,.200,1,1,1.000,0,0,0,4,3,0,5,2,6
rooksse01,30:00,5,9,.556,0,0,,4,6,.667,2,5,7,1,0,1,2,2,14
cambrde01,17:00,0,3,.000,0,0,,2,4,.500,2,3,5,1,0,0,1,1,2
daviste01,6:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0
smithdo03,36:00,10,19,.526,0,1,.000,6,6,1.000,2,5,7,1,1,1,3,4,26
hodgedo01,23:00,4,8,.500,0,0,,2,2,1.000,4,9,13,2,0,3,0,6,10
legleti01,22:00,4,7,.571,2,4,.500,1,2,.500,1,2,3,0,0,1,0,3,11
iuzzomi01,16:00,1,3,.333,0,1,.000,0,0,,0,2,2,6,0,0,2,1,2
howarbr01,10:00,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,1,1,2
bondwa01,8:00,1,3,.333,0,0,,1,2,.500,1,0,1,0,0,0,0,1,3
Team Totals,240,35,77,.455,4,15,.267,22,29,.759,14,31,45,21,6,6,19,24,96
