Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
threase01,37:00,3,9,.333,0,1,.000,5,7,.714,1,5,6,5,4,0,3,4,11
peelean01,37:00,3,5,.600,0,1,.000,4,5,.800,1,0,1,4,1,0,5,3,10
worthja01,33:00,12,19,.632,0,0,,2,2,1.000,0,1,1,5,0,0,1,3,26
perkisa01,33:00,5,10,.500,1,1,1.000,3,4,.750,0,7,7,4,0,2,1,5,14
divacvl01,28:00,1,5,.200,0,0,,2,2,1.000,2,5,7,1,0,0,2,4,4
greenac01,27:00,4,6,.667,0,0,,4,4,1.000,2,3,5,3,2,0,2,3,12
scottby01,15:00,2,3,.667,0,0,,6,7,.857,1,1,2,0,0,0,0,1,10
edwarja01,11:00,1,4,.250,0,0,,1,2,.500,1,2,3,0,0,0,1,3,3
campbel01,10:00,1,4,.250,0,0,,0,0,,1,0,1,0,1,1,2,1,2
smithto02,7:00,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4
coopedu01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
blackal01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,34,67,.507,1,3,.333,27,33,.818,9,24,33,22,8,3,17,28,96
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
edwarke01,39:00,9,16,.563,1,1,1.000,4,4,1.000,2,5,7,6,1,0,2,3,23
longgr01,39:00,10,12,.833,0,0,,1,1,1.000,5,5,10,2,1,1,3,1,21
colesbi01,33:00,2,12,.167,0,3,.000,2,2,1.000,1,1,2,3,2,0,0,5,6
ricegl01,30:00,3,11,.273,0,1,.000,0,0,,1,2,3,2,1,0,0,3,6
sallejo01,17:00,4,6,.667,0,0,,0,1,.000,2,2,4,0,0,0,2,5,8
seikaro01,40:00,5,11,.455,0,0,,9,10,.900,6,5,11,3,1,2,2,2,19
minerha01,25:00,7,13,.538,0,0,,4,5,.800,4,0,4,3,1,0,2,3,18
burtowi01,12:00,1,5,.200,0,0,,4,4,1.000,0,1,1,1,0,0,2,3,6
askinke01,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,41,87,.471,1,5,.200,24,27,.889,21,22,43,20,7,3,13,25,107
