Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
skilesc01,44:00,5,12,.417,1,2,.500,4,5,.800,1,3,4,12,2,0,4,2,15
onealsh01,39:00,13,19,.684,0,0,,3,4,.750,1,8,9,3,0,6,2,2,29
anderni01,39:00,4,16,.250,0,1,.000,3,4,.750,6,5,11,3,1,1,3,1,11
scottde01,35:00,6,14,.429,3,6,.500,0,0,,1,6,7,2,1,1,1,2,15
tolbeto01,27:00,5,8,.625,0,0,,5,7,.714,1,6,7,1,1,1,3,2,15
turneje01,21:00,1,3,.333,0,1,.000,0,0,,0,1,1,2,0,0,0,2,2
royaldo01,13:00,2,4,.500,0,0,,0,0,,0,1,1,1,0,0,0,4,4
bowiean01,9:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,0,2
kitegr01,9:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,4,0
greenli01,4:00,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,2,0,2
Team Totals,240,37,79,.468,4,10,.400,17,22,.773,10,32,42,26,6,9,16,19,95
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willimi02,41:00,4,11,.364,0,1,.000,0,0,,2,2,4,13,1,0,2,3,8
westdo01,39:00,11,19,.579,0,1,.000,1,1,1.000,0,2,2,2,1,0,1,3,23
laettch01,37:00,6,16,.375,0,0,,8,10,.800,1,8,9,5,3,2,4,5,20
persoch01,37:00,6,15,.400,2,5,.400,0,0,,1,3,4,4,1,0,1,2,14
spencfe01,17:00,0,0,,0,0,,1,2,.500,0,3,3,0,3,1,1,4,1
mccanbo01,33:00,3,7,.429,0,0,,1,2,.500,1,2,3,1,1,1,3,4,7
baileth01,16:00,4,8,.500,0,0,,2,2,1.000,1,1,2,2,0,0,0,1,10
maxeyma01,9:00,0,1,.000,0,0,,2,2,1.000,1,2,3,0,0,0,0,1,2
smithch03,8:00,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,4
blankla01,3:00,0,0,,0,0,,3,4,.750,0,1,1,0,0,0,0,0,3
Team Totals,240,36,79,.456,2,7,.286,18,23,.783,7,24,31,28,10,4,12,23,92
