Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,46:00,9,17,.529,2,6,.333,2,2,1.000,1,0,1,6,1,0,1,4,22
schrede01,46:00,7,15,.467,0,0,,7,7,1.000,3,8,11,9,0,0,4,3,21
davisda01,35:00,7,14,.500,0,0,,0,0,,9,5,14,1,1,2,0,2,14
smitsri01,21:00,4,11,.364,0,0,,0,0,,1,2,3,1,0,0,0,4,8
mccloge01,19:00,1,4,.250,0,0,,1,2,.500,1,0,1,1,0,0,2,2,3
sealyma01,31:00,5,14,.357,0,1,.000,2,4,.500,4,0,4,4,1,1,2,4,12
mitchsa01,27:00,6,12,.500,0,1,.000,2,2,1.000,3,5,8,3,1,0,0,1,14
thompla01,10:00,3,5,.600,0,0,,0,0,,0,0,0,0,0,1,1,3,6
willike03,5:00,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,4
Team Totals,240,44,96,.458,2,8,.250,14,17,.824,23,21,44,25,4,4,10,23,104
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
nancela01,38:00,7,11,.636,0,0,,5,5,1.000,2,4,6,6,1,0,0,1,19
daughbr01,37:00,4,7,.571,0,0,,14,16,.875,1,6,7,7,0,1,2,3,22
pricema01,29:00,7,11,.636,3,4,.750,1,1,1.000,1,0,1,8,2,0,2,0,18
ehlocr01,27:00,5,8,.625,1,2,.500,2,2,1.000,2,3,5,2,0,1,0,2,13
sandemi01,19:00,4,9,.444,0,1,.000,0,1,.000,0,4,4,0,0,3,2,3,8
williho01,31:00,5,9,.556,0,0,,2,2,1.000,2,3,5,1,0,3,2,5,12
wilkige01,24:00,3,6,.500,0,0,,3,4,.750,0,2,2,2,1,0,2,2,9
brandte01,19:00,4,4,1.000,0,0,,6,6,1.000,0,2,2,3,1,0,2,2,14
ferryda01,16:00,1,5,.200,0,1,.000,1,1,1.000,0,2,2,2,0,1,0,3,3
Team Totals,240,40,70,.571,4,8,.500,34,38,.895,8,26,34,31,5,9,12,21,118
