Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stricro02,37:00,6,11,.545,1,1,1.000,5,10,.500,1,3,4,14,4,0,0,1,18
portete01,35:00,7,15,.467,2,4,.500,2,3,.667,0,6,6,4,2,0,2,3,18
duckwke01,34:00,8,13,.615,0,1,.000,0,0,,3,6,9,3,2,2,0,2,16
willibu01,30:00,3,6,.500,0,0,,0,0,,2,5,7,1,1,0,1,2,6
kerseje01,26:00,6,11,.545,0,0,,4,6,.667,0,7,7,2,1,1,3,0,16
robincl02,29:00,10,17,.588,1,1,1.000,0,0,,1,5,6,4,0,1,6,4,21
eliema01,25:00,3,5,.600,1,2,.500,1,2,.500,0,3,3,2,1,0,2,4,8
bryanma01,16:00,1,4,.250,0,0,,0,0,,0,3,3,0,1,0,0,2,2
smithre01,2:00,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4
johnsda01,2:00,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2
ruddde01,2:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2
murratr01,2:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,1,0,1,0
Team Totals,240,48,90,.533,5,11,.455,12,21,.571,8,40,48,32,12,5,14,20,113
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,37:00,7,17,.412,0,0,,2,3,.667,3,9,12,0,1,3,4,4,16
thorpot01,36:00,7,13,.538,0,0,,5,8,.625,4,8,12,3,1,0,4,2,19
horryro01,32:00,8,17,.471,1,2,.500,1,2,.500,2,3,5,3,3,0,3,2,18
maxweve01,30:00,3,9,.333,1,4,.250,2,2,1.000,0,3,3,3,0,0,3,0,9
smithke01,22:00,1,6,.167,0,1,.000,0,0,,0,0,0,7,0,0,1,1,2
brooksc01,21:00,2,6,.333,0,2,.000,3,4,.750,1,1,2,3,1,0,1,2,7
herreca01,19:00,3,3,1.000,0,0,,1,2,.500,1,10,11,1,0,1,3,2,7
floydsl01,16:00,1,2,.500,1,1,1.000,2,4,.500,0,1,1,1,1,0,1,1,5
bullama01,9:00,2,4,.500,0,1,.000,0,0,,0,1,1,2,1,1,1,1,4
winchke01,8:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2
garlawi01,7:00,0,5,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,1,2
rollitr01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,35,83,.422,3,12,.250,18,27,.667,12,36,48,25,8,5,22,17,91
