Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lewisre01,43:00,12,23,.522,0,0,,5,5,1.000,1,3,4,0,4,1,4,5,29
parisro01,41:00,6,15,.400,0,0,,4,5,.800,6,5,11,0,1,5,1,4,16
douglsh01,37:00,9,11,.818,0,0,,1,2,.500,2,2,4,11,0,0,6,2,19
abdelal01,31:00,7,8,.875,0,0,,1,1,1.000,3,7,10,1,0,2,2,3,15
gamblke01,31:00,5,12,.417,0,2,.000,0,0,,1,0,1,1,2,0,1,3,10
mcdanxa01,23:00,3,9,.333,0,0,,4,6,.667,2,6,8,1,1,0,2,1,10
brownde01,16:00,1,6,.167,0,0,,0,0,,0,1,1,3,1,0,0,2,2
mchalke01,11:00,2,2,1.000,0,0,,1,2,.500,1,4,5,2,0,0,0,2,5
kleinjo01,7:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,1,3,0
Team Totals,240,45,87,.517,0,2,.000,16,21,.762,16,28,44,19,9,9,17,25,106
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
colemde01,45:00,9,19,.474,0,2,.000,15,17,.882,4,11,15,10,6,1,2,4,33
robinru01,45:00,12,23,.522,0,1,.000,2,6,.333,1,2,3,11,3,0,4,1,26
addisra01,35:00,3,9,.333,0,0,,0,0,,1,3,4,1,0,0,1,1,6
bowiesa01,32:00,3,9,.333,0,0,,0,0,,1,4,5,0,0,0,1,2,6
morrich01,30:00,5,8,.625,0,1,.000,3,5,.600,5,0,5,2,1,1,3,2,13
petrodr01,21:00,4,6,.667,0,0,,0,4,.000,0,0,0,0,1,1,1,1,8
mahorri01,18:00,2,3,.667,0,0,,2,2,1.000,1,6,7,1,0,1,0,2,6
kingbe01,10:00,3,4,.750,0,0,,1,2,.500,1,1,2,1,0,0,0,1,7
cheekma01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
brownch01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,41,81,.506,0,4,.000,23,36,.639,14,27,41,26,11,4,13,16,105
