Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsla02,40:00,7,20,.350,0,0,,4,4,1.000,4,11,15,1,0,1,5,0,18
mournal01,39:00,9,18,.500,0,0,,6,10,.600,2,10,12,0,0,6,4,4,24
gillke01,37:00,5,12,.417,0,1,.000,6,7,.857,2,4,6,3,2,1,1,2,16
boguemu01,32:00,5,12,.417,0,0,,2,2,1.000,0,2,2,3,0,0,1,3,12
wingada01,18:00,1,4,.250,0,0,,2,2,1.000,2,2,4,2,1,0,1,1,4
curryde01,26:00,5,13,.385,1,4,.250,2,2,1.000,0,4,4,1,0,1,2,3,13
benneto01,19:00,2,6,.333,0,1,.000,0,0,,0,6,6,1,0,0,2,2,4
newmajo01,13:00,0,4,.000,0,0,,2,4,.500,0,0,0,1,0,0,0,1,2
gminsmi01,12:00,3,5,.600,0,0,,0,0,,2,2,4,1,0,1,0,2,6
lynchke01,4:00,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,4
Team Totals,240,39,96,.406,1,6,.167,24,31,.774,12,41,53,14,3,10,16,19,103
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willire01,39:00,9,22,.409,1,2,.500,5,5,1.000,0,10,10,4,2,1,4,4,24
abdulma02,32:00,11,25,.440,1,1,1.000,5,5,1.000,1,2,3,4,1,0,2,1,28
mutomdi01,31:00,5,8,.625,0,0,,2,2,1.000,6,8,14,3,0,5,1,6,12
ellisla01,30:00,4,12,.333,0,0,,0,0,,4,7,11,4,1,2,2,5,8
liberma01,13:00,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,1,1,0
stithbr01,33:00,8,14,.571,0,0,,0,0,,0,3,3,0,0,0,0,4,16
packro01,23:00,4,9,.444,0,0,,4,4,1.000,2,1,3,6,1,1,2,3,12
hastisc01,20:00,3,6,.500,0,1,.000,1,1,1.000,1,6,7,2,1,1,1,5,7
hammoto01,15:00,0,4,.000,0,0,,0,0,,2,1,3,0,1,0,0,1,0
lichtto01,4:00,1,2,.500,0,0,,1,3,.333,0,0,0,1,0,1,0,0,3
Team Totals,240,45,105,.429,2,4,.500,18,20,.900,16,40,56,24,7,11,13,30,110
