Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cagemi01,42:00,4,8,.500,0,0,,0,1,.000,1,17,18,0,1,2,1,2,8
piercri01,32:00,6,14,.429,0,0,,5,6,.833,0,0,0,2,3,0,4,2,17
paytoga01,30:00,8,15,.533,0,1,.000,0,0,,0,1,1,3,2,0,1,4,16
mckeyde01,30:00,2,8,.250,0,0,,1,2,.500,2,6,8,2,1,1,2,3,5
schefst01,15:00,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,3,2
mcmilna01,32:00,1,4,.250,0,0,,0,0,,0,2,2,7,3,0,3,4,2
johnsed03,24:00,3,11,.273,0,0,,0,0,,0,2,2,0,1,0,1,4,6
askewvi01,20:00,4,5,.800,0,0,,3,4,.750,2,1,3,2,0,0,3,1,11
barroda01,15:00,4,8,.500,2,2,1.000,3,4,.750,0,1,1,0,0,1,0,3,13
Team Totals,240,33,75,.440,2,3,.667,12,17,.706,5,30,35,16,12,4,15,26,80
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
perkisa01,38:00,5,10,.500,0,1,.000,0,0,,2,8,10,1,1,3,2,3,10
worthja01,35:00,7,13,.538,0,1,.000,2,2,1.000,0,2,2,2,3,0,3,2,16
peelean01,34:00,4,11,.364,0,1,.000,8,8,1.000,0,1,1,2,0,0,4,4,16
divacvl01,30:00,1,6,.167,0,2,.000,3,4,.750,4,9,13,3,0,2,3,1,5
threase01,27:00,2,9,.222,0,1,.000,0,0,,0,5,5,5,3,0,4,3,4
greenac01,27:00,5,7,.714,1,1,1.000,4,4,1.000,2,6,8,1,0,0,1,0,15
smithto02,25:00,1,7,.143,0,1,.000,0,0,,1,2,3,3,2,0,0,2,2
edwarja01,13:00,1,5,.200,0,0,,5,7,.714,1,2,3,2,1,0,2,2,7
campbel01,6:00,2,3,.667,0,0,,0,2,.000,0,0,0,0,0,0,0,1,4
coopedu01,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,28,71,.394,1,8,.125,22,27,.815,10,35,45,20,10,5,19,18,79
