Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,46:00,8,19,.421,0,0,,5,7,.714,2,9,11,3,2,8,5,3,21
maxweve01,41:00,6,11,.545,1,3,.333,6,11,.545,0,5,5,1,0,0,5,3,19
smithke01,37:00,4,8,.500,0,2,.000,1,1,1.000,0,1,1,5,0,0,3,1,9
horryro01,31:00,3,8,.375,0,0,,2,2,1.000,2,9,11,3,1,0,1,3,8
thorpot01,24:00,2,2,1.000,0,0,,0,2,.000,1,0,1,1,0,0,3,2,4
herreca01,28:00,4,7,.571,0,0,,4,4,1.000,1,3,4,3,1,0,0,4,12
bullama01,11:00,2,4,.500,2,4,.500,0,0,,1,0,1,0,1,0,0,0,6
brooksc01,11:00,1,3,.333,0,1,.000,3,3,1.000,1,2,3,3,0,0,2,3,5
floydsl01,8:00,1,4,.250,0,0,,0,0,,0,1,1,0,0,0,1,1,2
garlawi01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,3,0
Team Totals,240,31,67,.463,3,10,.300,21,30,.700,8,30,38,19,5,8,21,23,86
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
piercri01,34:00,5,16,.313,0,3,.000,5,7,.714,2,1,3,3,2,0,1,1,15
paytoga01,34:00,3,9,.333,0,0,,0,0,,3,1,4,2,3,0,1,5,6
mcmilna01,33:00,2,6,.333,0,2,.000,3,3,1.000,2,6,8,7,1,0,1,2,7
perkisa01,31:00,7,15,.467,1,4,.250,2,2,1.000,1,3,4,2,2,1,1,2,17
cagemi01,21:00,1,1,1.000,0,0,,0,0,,1,5,6,0,3,0,1,3,2
kempsh01,28:00,3,14,.214,0,0,,5,8,.625,3,5,8,0,1,0,5,6,11
johnsed03,23:00,7,14,.500,0,0,,0,1,.000,0,3,3,0,0,0,1,3,14
mckeyde01,23:00,2,8,.250,0,0,,3,4,.750,1,1,2,1,2,1,1,4,7
askewvi01,13:00,0,5,.000,0,0,,2,2,1.000,2,0,2,1,0,0,2,1,2
Team Totals,240,30,88,.341,1,9,.111,20,27,.741,15,25,40,16,14,2,14,27,81
