Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsla02,42:00,11,17,.647,1,1,1.000,2,3,.667,1,3,4,4,1,1,1,1,25
mournal01,37:00,11,18,.611,0,0,,7,8,.875,6,9,15,3,0,7,1,3,29
boguemu01,37:00,5,8,.625,0,0,,0,0,,0,3,3,13,6,0,2,4,10
gillke01,33:00,6,14,.429,1,1,1.000,1,2,.500,0,2,2,5,1,0,2,0,14
wingada01,24:00,2,5,.400,0,0,,2,2,1.000,1,5,6,5,1,1,0,1,6
newmajo01,25:00,6,9,.667,1,1,1.000,4,4,1.000,1,0,1,3,0,1,2,2,17
curryde01,22:00,6,12,.500,1,1,1.000,2,2,1.000,0,2,2,1,0,0,4,2,15
gattike01,15:00,4,5,.800,0,0,,3,3,1.000,4,2,6,1,0,1,0,4,11
benneto01,5:00,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,1,2
Team Totals,240,52,89,.584,4,4,1.000,21,24,.875,13,28,41,36,9,11,12,18,129
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hornaje01,41:00,5,14,.357,2,3,.667,4,4,1.000,4,4,8,14,3,1,3,3,16
hawkihe01,33:00,8,12,.667,1,2,.500,3,3,1.000,2,0,2,5,0,0,1,2,20
gilliar01,30:00,9,15,.600,0,0,,6,8,.750,2,4,6,4,0,1,2,3,24
weathcl01,30:00,8,14,.571,0,0,,0,0,,1,3,4,3,0,0,2,1,16
bolma01,7:00,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,1,1,1,2
perryti01,29:00,3,9,.333,0,0,,4,4,1.000,4,4,8,5,1,1,0,3,10
langan01,20:00,5,9,.556,0,0,,1,2,.500,2,6,8,0,0,1,1,3,11
anderro01,19:00,5,8,.625,0,0,,0,0,,3,2,5,0,0,0,2,0,10
dawkijo01,19:00,2,9,.222,0,2,.000,0,0,,0,0,0,2,0,0,0,1,4
grantgr01,12:00,2,3,.667,1,2,.500,0,0,,1,0,1,1,0,0,1,0,5
Team Totals,240,48,95,.505,4,10,.400,18,21,.857,19,25,44,34,4,5,13,17,118
