San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,44:45,7,19,.368,0,1,.000,5,10,.500,2,13,15,10,0,1,2,3,19,-5
bowenbr01,37:47,2,2,1.000,0,0,,0,0,,0,1,1,1,3,0,0,2,4,-15
parketo01,37:45,11,22,.500,1,2,.500,0,0,,0,3,3,4,1,0,2,1,23,-15
finlemi01,24:37,4,9,.444,2,3,.667,3,3,1.000,0,4,4,1,0,0,1,1,13,+1
obertfa01,17:03,1,1,1.000,0,0,,0,0,,0,1,1,2,1,0,1,3,2,+4
ginobma01,31:21,3,9,.333,1,4,.250,2,2,1.000,1,6,7,3,0,2,3,5,9,+2
barrybr01,26:03,3,5,.600,3,5,.600,2,2,1.000,0,1,1,1,0,0,0,2,11,-6
thomaku01,20:38,5,7,.714,0,0,,1,1,1.000,3,4,7,0,0,0,3,4,11,-6
Team Totals,240,36,74,.486,7,15,.467,13,18,.722,6,33,39,22,5,3,12,21,92,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,42:33,16,30,.533,2,6,.333,5,5,1.000,0,3,3,3,2,0,2,2,39,+6
gasolpa01,42:33,5,15,.333,0,0,,2,2,1.000,9,10,19,5,0,4,3,3,12,+6
odomla01,33:33,5,10,.500,0,1,.000,3,3,1.000,2,6,8,1,0,1,2,4,13,-7
fishede01,31:20,2,7,.286,1,3,.333,0,0,,0,3,3,1,2,0,0,2,5,+9
radmavl01,30:58,3,6,.500,2,4,.500,0,0,,0,0,0,2,0,0,1,3,8,+10
vujacsa01,23:13,2,5,.400,2,4,.500,3,4,.750,0,3,3,0,3,0,1,2,9,+9
farmajo01,16:40,4,8,.500,0,1,.000,0,0,,0,1,1,3,1,0,0,1,8,-1
waltolu01,13:44,1,4,.250,1,2,.500,2,2,1.000,0,2,2,1,1,0,0,2,5,+6
turiaro01,5:27,0,0,,0,0,,1,2,.500,0,3,3,0,0,1,0,0,1,+2
Team Totals,240,38,85,.447,8,21,.381,16,18,.889,11,31,42,16,9,6,9,19,100,
