Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
rodmade01,47:00,8,11,.727,0,1,.000,4,4,1.000,5,20,25,2,3,2,3,3,20
thomais01,43:00,10,15,.667,0,1,.000,2,6,.333,0,0,0,9,0,1,6,1,22
dumarjo01,42:00,8,15,.533,1,1,1.000,5,5,1.000,0,2,2,10,1,0,2,4,22
laimbbi01,23:00,4,9,.444,1,1,1.000,0,0,,0,5,5,1,1,1,0,2,9
woolror01,21:00,5,6,.833,0,0,,0,0,,0,2,2,4,0,0,3,2,10
aguirma01,27:00,6,14,.429,0,1,.000,7,8,.875,1,1,2,2,2,0,1,3,19
bedfowi01,20:00,2,5,.400,0,0,,3,6,.500,1,0,1,1,0,4,1,2,7
walkeda01,6:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,1,2
mccanbo01,5:00,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,3,0
thomach01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,0,2
blankla01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
sellebr01,1:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0
Team Totals,240,45,78,.577,2,5,.400,21,33,.636,7,33,40,30,7,8,18,21,113
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
abdelal01,38:00,10,21,.476,0,0,,0,1,.000,4,7,11,1,1,1,1,2,20
drexlcl01,37:00,4,15,.267,2,6,.333,12,13,.923,1,3,4,8,2,0,6,5,22
portete01,36:00,4,14,.286,1,2,.500,0,0,,1,3,4,5,2,0,1,1,9
duckwke01,29:00,6,10,.600,0,0,,0,0,,3,2,5,1,1,0,0,2,12
robincl02,23:00,7,11,.636,0,0,,2,2,1.000,1,3,4,1,2,1,3,6,16
kerseje01,25:00,2,10,.200,0,0,,0,0,,3,2,5,2,1,0,1,4,4
packro01,20:00,4,9,.444,0,0,,3,4,.750,3,0,3,1,0,0,2,2,11
aingeda01,13:00,4,10,.400,0,3,.000,1,1,1.000,2,1,3,1,0,0,0,4,9
coopewa01,12:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,2,0
bryanma01,4:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0
youngda01,3:00,0,1,.000,0,1,.000,0,0,,0,0,0,1,2,0,0,0,0
Team Totals,240,41,103,.398,3,12,.250,18,21,.857,18,24,42,21,12,2,14,28,103
