Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,46:00,10,18,.556,0,4,.000,2,3,.667,0,4,4,15,0,0,5,2,22
mullich01,43:00,10,21,.476,0,0,,6,6,1.000,3,3,6,1,1,1,4,3,26
owensbi01,39:00,7,13,.538,0,0,,3,4,.750,1,3,4,3,1,2,3,6,17
hillty01,26:00,3,6,.500,0,0,,2,2,1.000,0,6,6,0,0,1,2,4,8
eliema01,22:00,8,10,.800,0,0,,2,2,1.000,2,2,4,2,2,0,1,4,18
marcisa01,27:00,8,12,.667,0,0,,3,7,.429,0,2,2,5,2,0,3,3,19
askewvi01,22:00,2,2,1.000,0,0,,0,0,,0,0,0,3,1,0,1,2,4
alexavi01,14:00,5,9,.556,0,0,,0,0,,2,3,5,0,0,1,0,3,10
peterji01,1:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,53,91,.582,0,4,.000,18,24,.750,8,23,31,29,8,5,19,27,124
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,41:00,11,18,.611,2,4,.500,9,10,.900,1,6,7,2,2,0,4,3,33
colesbi01,40:00,4,9,.444,0,0,,3,4,.750,0,2,2,11,1,0,5,3,11
burtowi01,39:00,11,19,.579,0,0,,6,8,.750,3,2,5,6,1,1,2,3,28
seikaro01,38:00,12,16,.750,0,0,,4,5,.800,8,8,16,3,1,2,1,2,28
longgr01,38:00,5,13,.385,0,0,,2,2,1.000,1,5,6,5,1,1,6,4,12
askinke01,26:00,7,10,.700,0,0,,0,0,,4,5,9,3,1,0,2,2,14
edwarke01,10:00,0,3,.000,0,0,,0,0,,0,0,0,0,1,1,0,0,0
shawbr01,8:00,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,1,0,0
Team Totals,240,50,90,.556,2,4,.500,24,29,.828,18,29,47,31,8,5,21,17,126
