Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
riverdo01,44:00,5,10,.500,2,3,.667,5,6,.833,1,8,9,4,1,1,3,2,17
harpero01,40:00,7,20,.350,1,7,.143,4,5,.800,2,4,6,7,1,1,2,1,19
mannida01,37:00,9,15,.600,0,0,,4,5,.800,3,2,5,4,5,0,3,4,22
polynol01,22:00,3,4,.750,0,0,,0,0,,1,2,3,0,1,0,0,1,6
smithch01,12:00,0,4,.000,0,0,,0,0,,0,0,0,1,1,0,1,3,0
normake01,27:00,5,11,.455,0,0,,5,8,.625,1,4,5,1,0,2,0,3,15
edwarja01,26:00,4,9,.444,0,0,,4,4,1.000,1,5,6,2,1,0,0,4,12
grantga01,16:00,3,4,.750,0,0,,1,1,1.000,1,0,1,3,0,0,0,3,7
vaughlo01,16:00,3,9,.333,0,0,,0,0,,1,2,3,2,0,2,0,0,6
Team Totals,240,39,86,.453,3,10,.300,23,29,.793,11,27,38,24,10,6,9,21,104
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
persoch01,39:00,8,17,.471,0,1,.000,4,5,.800,2,6,8,6,1,0,3,2,20
millere01,39:00,7,12,.583,1,3,.333,4,6,.667,0,3,3,4,0,0,0,0,19
willimi02,27:00,4,6,.667,0,0,,3,4,.750,0,2,2,6,2,0,3,3,11
smitsri01,23:00,7,19,.368,0,0,,1,1,1.000,1,3,4,2,0,1,3,5,15
davisda01,15:00,0,1,.000,0,0,,0,0,,2,5,7,1,0,1,2,1,0
schrede01,33:00,4,7,.571,0,0,,2,2,1.000,6,11,17,10,0,0,1,3,10
thompla01,25:00,6,11,.545,0,1,.000,2,3,.667,0,8,8,2,0,0,1,5,14
flemive01,25:00,3,6,.500,2,2,1.000,3,4,.750,1,0,1,5,1,0,3,2,11
mccloge01,12:00,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,1,2,2
willike03,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,40,81,.494,3,7,.429,19,25,.760,12,39,51,37,4,3,17,24,102
