Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpero01,46:00,12,21,.571,0,1,.000,6,7,.857,4,1,5,4,4,1,4,5,30
riverdo01,42:00,4,11,.364,0,3,.000,4,4,1.000,0,3,3,4,2,0,2,3,12
mannida01,41:00,10,18,.556,0,0,,5,6,.833,5,6,11,3,2,0,1,4,25
grantga01,33:00,4,8,.500,0,1,.000,0,0,,0,1,1,7,0,0,2,3,8
edwarja01,28:00,7,11,.636,0,0,,2,3,.667,1,2,3,0,1,0,0,2,16
youngda01,23:00,1,2,.500,0,0,,0,0,,0,2,2,6,0,0,1,2,2
smithch01,20:00,1,7,.143,0,0,,4,4,1.000,1,3,4,1,1,2,1,1,6
vaughlo01,7:00,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4
Team Totals,240,41,81,.506,0,5,.000,21,24,.875,11,19,30,25,10,3,11,21,103
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,42:00,5,17,.294,0,2,.000,5,6,.833,0,6,6,7,2,0,5,4,15
pippesc01,41:00,9,18,.500,0,1,.000,6,8,.750,5,6,11,7,1,0,2,1,24
grantho01,32:00,1,1,1.000,0,0,,4,4,1.000,1,6,7,5,2,0,4,4,6
paxsojo01,21:00,6,8,.750,0,0,,0,0,,0,1,1,4,1,0,1,0,12
cartwbi01,20:00,5,7,.714,0,0,,4,4,1.000,2,1,3,0,0,0,1,3,14
armstbj01,27:00,8,10,.800,2,2,1.000,2,3,.667,0,0,0,4,0,0,1,1,20
perduwi01,21:00,4,5,.800,0,0,,0,0,,1,2,3,4,0,0,1,4,8
willisc01,14:00,2,2,1.000,0,0,,4,4,1.000,1,4,5,1,0,2,0,2,8
hansebo01,9:00,1,1,1.000,0,0,,0,0,,0,1,1,2,0,1,0,1,2
kingst01,6:00,1,3,.333,0,1,.000,1,2,.500,2,0,2,0,0,0,0,0,3
hodgecr01,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,2
levincl01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,0,0
Team Totals,240,43,74,.581,2,6,.333,26,31,.839,12,27,39,34,6,5,15,22,114
