Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mullich01,40:00,12,22,.545,2,4,.500,6,7,.857,1,2,3,1,1,0,2,1,32
hardati01,36:00,9,15,.600,3,5,.600,7,10,.700,1,4,5,9,1,0,5,1,28
marcisa01,32:00,3,11,.273,0,0,,2,2,1.000,0,2,2,6,3,0,5,3,8
hillty01,20:00,4,5,.800,0,0,,2,2,1.000,2,4,6,0,0,0,2,2,10
listeal01,13:00,2,5,.400,0,0,,0,0,,2,3,5,0,0,2,1,2,4
owensbi01,27:00,7,10,.700,0,0,,2,4,.500,5,2,7,1,1,1,1,3,16
askewvi01,24:00,3,7,.429,0,1,.000,0,2,.000,4,1,5,2,3,0,0,2,6
tolbeto01,15:00,1,7,.143,0,0,,2,2,1.000,2,1,3,3,0,0,1,3,4
higgiro01,14:00,2,5,.400,0,2,.000,0,0,,0,2,2,0,1,1,0,2,4
alexavi01,10:00,3,3,1.000,0,0,,0,0,,1,3,4,0,1,0,2,4,6
eliema01,9:00,0,0,,0,0,,2,2,1.000,0,1,1,0,1,0,0,2,2
Team Totals,240,46,90,.511,5,12,.417,23,31,.742,18,25,43,22,12,4,19,25,120
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
roberal01,36:00,1,7,.143,0,0,,2,2,1.000,1,3,4,7,2,0,7,4,4
ellisda01,35:00,9,20,.450,1,3,.333,1,1,1.000,2,0,2,2,2,1,3,3,20
humphja01,35:00,7,18,.389,1,3,.333,1,1,1.000,0,4,4,8,2,0,0,4,16
malonmo01,29:00,4,8,.500,0,0,,6,9,.667,4,4,8,1,3,0,3,2,14
brickfr01,19:00,3,7,.429,0,0,,0,1,.000,0,4,4,3,2,1,0,1,6
grayeje01,30:00,12,16,.750,0,1,.000,3,5,.600,3,1,4,3,1,0,2,2,27
roberfr01,25:00,5,10,.500,0,0,,4,6,.667,2,3,5,0,1,1,2,3,14
schayda01,12:00,4,5,.800,0,0,,3,3,1.000,4,1,5,1,0,1,3,1,11
connele01,8:00,0,2,.000,0,0,,0,0,,2,2,4,1,0,0,0,1,0
lohaubr01,6:00,0,0,,0,0,,0,0,,0,1,1,3,0,0,1,1,0
hensost01,5:00,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,2,3,2
Team Totals,240,46,95,.484,2,7,.286,20,28,.714,18,24,42,30,14,4,23,25,114
