Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willike02,38:00,7,16,.438,0,0,,4,5,.800,6,10,16,3,0,0,3,1,18
rasmubl01,30:00,6,11,.545,0,0,,0,0,,0,7,7,2,0,1,0,4,12
robinru01,29:00,5,12,.417,1,1,1.000,2,6,.333,1,3,4,7,1,2,2,1,13
augmost01,26:00,8,16,.500,0,0,,0,0,,2,2,4,1,0,0,1,0,16
volkoal01,21:00,2,11,.182,0,0,,0,0,,4,2,6,8,1,0,0,3,4
grahapa01,37:00,10,17,.588,3,5,.600,0,0,,1,0,1,4,0,0,2,3,23
wileymo01,26:00,4,5,.800,1,1,1.000,0,0,,1,2,3,3,0,0,2,1,9
ferredu01,19:00,7,7,1.000,0,0,,1,2,.500,1,1,2,2,1,0,3,0,15
koncajo01,14:00,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,1,2,2
Team Totals,240,50,98,.510,5,7,.714,7,13,.538,17,29,46,31,3,3,14,15,112
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsla02,39:00,13,21,.619,1,2,.500,1,2,.500,6,13,19,7,0,1,2,0,28
gillke01,39:00,11,24,.458,0,0,,1,3,.333,4,6,10,3,0,1,0,4,23
boguemu01,37:00,6,11,.545,0,0,,4,4,1.000,0,3,3,10,5,0,2,1,16
gattike01,23:00,6,9,.667,0,0,,2,2,1.000,1,4,5,2,0,1,5,1,14
fredean01,12:00,0,2,.000,0,0,,1,2,.500,0,1,1,1,0,1,0,1,1
curryde01,36:00,8,19,.421,0,4,.000,0,0,,1,2,3,2,1,0,1,0,16
reidjr01,24:00,3,6,.500,0,0,,1,1,1.000,2,1,3,0,0,0,1,3,7
lynchke01,15:00,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,1,1,0
perryel01,10:00,2,4,.500,0,1,.000,0,0,,1,0,1,1,3,0,0,0,4
gminsmi01,5:00,0,2,.000,0,0,,1,2,.500,0,2,2,1,0,1,0,0,1
Team Totals,240,49,99,.495,1,7,.143,11,16,.688,15,32,47,30,9,5,12,11,110
