Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
threase01,42:00,6,11,.545,0,0,,0,0,,0,2,2,10,2,0,4,3,12
perkisa01,37:00,3,9,.333,0,0,,2,4,.500,4,5,9,1,1,1,3,2,8
scottby01,32:00,5,13,.385,0,2,.000,0,0,,0,1,1,4,2,0,0,0,10
greenac01,30:00,5,13,.385,0,0,,4,8,.500,6,7,13,3,1,0,2,2,14
campbel01,23:00,3,6,.500,0,0,,1,2,.500,3,6,9,0,0,0,1,3,7
divacvl01,31:00,7,13,.538,0,0,,9,13,.692,3,4,7,1,6,1,4,3,23
teaglte01,25:00,5,14,.357,0,0,,1,2,.500,3,1,4,0,3,0,0,4,11
brownch01,10:00,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,2,2,0
smithto02,10:00,0,4,.000,0,0,,0,0,,1,0,1,2,0,0,0,1,0
Team Totals,240,34,85,.400,0,2,.000,17,29,.586,20,26,46,21,16,2,16,20,85
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
persoch01,39:00,4,12,.333,2,5,.400,2,6,.333,1,4,5,8,0,0,5,3,12
millere01,35:00,9,14,.643,1,3,.333,5,5,1.000,3,1,4,1,0,0,4,2,24
willimi02,34:00,5,8,.625,1,1,1.000,2,2,1.000,1,1,2,6,4,0,3,3,13
smitsri01,24:00,4,11,.364,0,0,,1,1,1.000,1,2,3,1,0,1,1,3,9
thompla01,21:00,3,4,.750,0,0,,0,0,,1,6,7,2,1,2,0,5,6
schrede01,37:00,8,14,.571,0,0,,5,5,1.000,4,8,12,3,1,0,4,5,21
davisda01,22:00,3,4,.750,0,0,,0,0,,1,10,11,0,2,4,2,5,6
flemive01,14:00,1,4,.250,0,1,.000,0,0,,1,1,2,6,0,0,2,2,2
mccloge01,13:00,2,3,.667,0,1,.000,1,2,.500,0,2,2,0,1,0,2,0,5
dreilgr01,1:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
Team Totals,240,39,76,.513,4,11,.364,16,21,.762,14,35,49,27,9,7,23,28,98
