Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
rodmade01,39:00,7,7,1.000,0,0,,0,0,,4,10,14,4,1,1,0,0,14
laimbbi01,36:00,6,13,.462,0,2,.000,0,0,,1,11,12,3,1,1,1,2,12
thomais01,35:00,4,12,.333,0,0,,5,6,.833,0,2,2,7,0,0,5,0,13
woolror01,32:00,10,17,.588,0,0,,6,6,1.000,3,2,5,3,1,1,1,3,26
dumarjo01,30:00,7,15,.467,0,2,.000,4,4,1.000,1,1,2,3,1,0,0,0,18
walkeda01,30:00,3,8,.375,0,0,,0,0,,2,3,5,11,3,1,2,3,6
sallejo01,21:00,4,8,.500,0,1,.000,0,0,,0,1,1,2,0,0,0,3,8
aguirma01,9:00,2,5,.400,0,0,,0,0,,0,1,1,1,1,0,1,1,4
sellebr01,6:00,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0
thomach01,1:00,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5
bedfowi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,45,89,.506,1,6,.167,15,16,.938,12,32,44,35,8,4,10,12,106
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
thorpot01,39:00,4,11,.364,0,0,,0,0,,9,6,15,3,0,0,4,4,8
smithke01,38:00,7,14,.500,1,2,.500,0,0,,0,2,2,6,1,0,2,2,15
olajuha01,37:00,6,18,.333,0,0,,4,6,.667,5,7,12,2,2,2,5,1,16
floydsl01,36:00,4,12,.333,1,1,1.000,3,4,.750,0,4,4,8,0,0,1,4,12
johnsbu01,33:00,6,14,.429,0,0,,0,0,,1,3,4,3,1,1,0,2,12
jamerda01,21:00,4,7,.571,0,0,,4,4,1.000,2,0,2,0,0,0,0,2,12
bullama01,16:00,2,11,.182,0,5,.000,0,0,,2,5,7,1,0,1,1,0,4
herreca01,13:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,1,1,4
turnejo01,7:00,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0
Team Totals,240,35,92,.380,2,8,.250,11,14,.786,21,27,48,23,5,4,14,16,83
