Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,38:00,14,24,.583,0,4,.000,5,6,.833,7,7,14,1,0,0,6,2,33
gilliar01,32:00,3,5,.600,0,0,,6,8,.750,1,5,6,2,0,0,1,2,12
hawkihe01,30:00,5,9,.556,2,3,.667,0,0,,0,0,0,2,0,0,2,1,12
dawkijo01,23:00,5,9,.556,0,0,,0,0,,1,3,4,8,2,0,1,1,10
shackch01,20:00,1,6,.167,0,0,,0,0,,4,3,7,0,1,0,3,2,2
anderro01,35:00,6,15,.400,2,3,.667,1,2,.500,1,1,2,2,2,0,3,1,15
grantgr01,25:00,2,3,.667,0,0,,2,4,.500,0,2,2,6,0,0,0,2,6
bolma01,19:00,1,3,.333,0,0,,0,0,,2,0,2,0,0,3,0,3,2
wiggimi01,18:00,4,6,.667,0,0,,5,8,.625,5,4,9,2,0,0,2,2,13
Team Totals,240,41,80,.513,4,10,.400,19,28,.679,21,25,46,23,5,3,18,16,105
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
humphja01,37:00,5,16,.313,0,1,.000,2,2,1.000,1,1,2,10,2,0,0,3,12
malonmo01,34:00,5,15,.333,0,0,,8,9,.889,6,5,11,2,1,2,0,2,18
roberal01,30:00,5,12,.417,1,3,.333,4,4,1.000,2,1,3,7,5,0,1,3,15
roberfr01,27:00,9,11,.818,1,2,.500,0,1,.000,1,1,2,1,1,1,1,1,19
brickfr01,19:00,5,10,.500,0,0,,3,3,1.000,1,4,5,0,1,1,0,6,13
krystla01,29:00,3,7,.429,0,0,,0,0,,2,3,5,3,2,0,2,4,6
ellisda01,26:00,6,9,.667,2,4,.500,0,1,.000,2,2,4,1,0,0,3,0,14
grayeje01,18:00,3,7,.429,0,1,.000,2,2,1.000,1,0,1,1,1,0,0,0,8
connele01,11:00,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,1,0
lohaubr01,9:00,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,5
Team Totals,240,43,89,.483,5,12,.417,19,22,.864,17,17,34,26,13,4,8,20,110
