New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,36:00,11,17,.647,4,6,.667,4,6,.667,1,3,4,5,1,1,1,2,30,+21
kittlke01,33:00,3,11,.273,1,8,.125,0,0,,1,4,5,0,2,2,1,2,7,+11
kiddja01,30:00,5,10,.500,3,6,.500,0,0,,0,4,4,10,2,0,1,1,13,+19
martike01,23:00,5,10,.500,0,1,.000,3,3,1.000,1,2,3,5,1,0,0,4,13,+11
collija04,21:00,1,7,.143,0,0,,0,0,,2,2,4,2,1,0,1,4,2,+14
williaa01,28:00,3,6,.500,0,0,,5,5,1.000,1,2,3,0,0,0,0,4,11,+4
harrilu01,20:00,1,4,.250,1,2,.500,0,0,,0,2,2,1,1,0,1,0,3,+12
rogerro01,16:00,2,2,1.000,0,0,,6,6,1.000,1,2,3,4,1,0,1,3,10,+3
planizo01,14:00,1,6,.167,0,1,.000,0,0,,0,1,1,2,0,1,1,6,2,+2
scalabr01,10:00,1,2,.500,0,0,,1,1,1.000,1,2,3,0,0,0,0,0,3,+2
armstbr01,6:00,0,5,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0,-6
davishu01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
Team Totals,240,33,80,.413,9,25,.360,19,21,.905,9,26,35,29,9,4,7,27,94,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
snower01,30:00,3,10,.300,0,1,.000,7,7,1.000,1,0,1,5,1,0,3,2,13,-14
mckieaa01,30:00,2,8,.250,0,1,.000,0,0,,0,5,5,0,0,1,3,3,4,-29
thomake01,29:00,2,2,1.000,0,0,,3,3,1.000,2,5,7,1,1,0,3,2,7,-20
dalemsa01,28:00,2,4,.500,0,0,,3,4,.750,0,9,9,0,0,2,1,4,7,-17
robingl01,18:00,2,7,.286,0,3,.000,3,3,1.000,0,4,4,2,0,0,4,3,7,-15
salmojo01,29:00,3,9,.333,0,1,.000,2,2,1.000,0,3,3,2,0,0,3,1,8,-4
greenwi01,20:00,6,11,.545,1,1,1.000,7,8,.875,1,1,2,1,1,0,0,0,20,+8
mccasam01,20:00,1,3,.333,0,0,,4,5,.800,2,3,5,3,0,0,2,3,6,-1
buckngr01,16:00,0,1,.000,0,0,,0,0,,1,4,5,0,0,0,0,1,0,+6
korveky01,14:00,1,8,.125,1,4,.250,0,0,,0,0,0,0,0,0,1,1,3,-10
hamilze01,6:00,0,0,,0,0,,1,4,.250,0,2,2,0,0,0,0,0,1,+6
Team Totals,240,22,63,.349,2,11,.182,30,36,.833,7,36,43,14,3,3,20,20,76,
