Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kirilan01,45:00,7,17,.412,1,3,.333,9,12,.750,6,8,14,3,3,2,2,2,24,+8
arroyca01,27:00,5,9,.556,0,0,,0,0,,0,3,3,4,0,0,3,1,10,-8
pavloal01,21:00,0,2,.000,0,1,.000,2,2,1.000,0,3,3,0,0,0,1,1,2,-13
guglito01,18:00,2,4,.500,0,0,,0,0,,3,2,5,2,0,0,0,2,4,-7
collija03,17:00,1,4,.250,0,0,,1,1,1.000,0,2,2,0,0,1,2,4,3,-10
ostergr01,25:00,4,8,.500,0,0,,0,0,,9,5,14,3,1,0,0,3,8,+9
bellra01,24:00,6,13,.462,1,3,.333,2,4,.500,1,3,4,1,1,0,0,5,15,+15
willima01,20:00,7,11,.636,0,1,.000,5,6,.833,1,1,2,0,0,1,0,4,19,+16
lopezra01,19:00,3,8,.375,0,0,,0,0,,0,4,4,4,0,0,3,6,6,+9
giricgo01,15:00,3,9,.333,0,2,.000,3,4,.750,0,1,1,0,1,0,1,4,9,+3
ruffimi01,9:00,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,2,2,+3
Team Totals,240,39,86,.453,2,10,.200,22,29,.759,20,33,53,18,7,4,12,34,102,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bibbymi01,43:00,6,13,.462,1,7,.143,13,18,.722,1,3,4,5,1,0,1,2,26,-4
stojape01,43:00,5,16,.313,3,5,.600,8,8,1.000,1,5,6,1,2,1,2,3,21,+4
chrisdo01,41:00,4,10,.400,2,4,.500,7,8,.875,2,4,6,1,4,2,4,4,17,-3
divacvl01,34:00,2,5,.400,0,1,.000,3,4,.750,4,4,8,7,1,1,7,4,7,-3
songada01,31:00,3,6,.500,0,0,,2,5,.400,1,4,5,1,1,0,1,3,8,+5
peelean01,22:00,2,9,.222,0,2,.000,2,2,1.000,1,2,3,0,0,0,2,0,6,-8
masseto01,14:00,3,4,.750,0,0,,4,6,.667,4,3,7,0,0,0,1,2,10,-2
wallage01,7:00,0,3,.000,0,0,,0,0,,2,0,2,1,0,1,0,1,0,-5
smithja01,5:00,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2,-9
Team Totals,240,26,68,.382,6,19,.316,39,51,.765,17,26,43,16,9,5,18,21,97,
