Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hayesja01,39:00,10,20,.500,1,3,.333,1,2,.500,3,5,8,3,0,0,5,1,22,-4
hughela01,37:00,8,19,.421,1,4,.250,3,3,1.000,1,4,5,2,1,0,2,3,20,-6
laettch01,32:00,0,4,.000,0,0,,1,2,.500,0,5,5,4,1,1,0,3,1,-16
arenagi01,29:00,8,17,.471,2,7,.286,4,5,.800,0,0,0,6,0,0,3,5,22,-6
brownkw01,23:00,2,5,.400,0,0,,3,6,.500,1,5,6,0,0,0,1,4,7,-10
thomaet01,27:00,6,9,.667,0,0,,0,0,,5,3,8,1,0,3,1,2,12,-6
jeffrja01,22:00,0,3,.000,0,0,,0,0,,3,2,5,3,0,1,0,3,0,+3
dixonju01,18:00,5,11,.455,0,2,.000,2,3,.667,0,1,1,2,1,0,0,2,12,-12
whitnch01,7:00,0,0,,0,0,,0,0,,0,0,0,1,2,0,0,0,0,-7
blakest01,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
Team Totals,240,40,89,.449,4,16,.250,14,21,.667,13,25,38,22,5,5,12,23,98,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
milesda01,45:00,12,21,.571,0,1,.000,2,2,1.000,0,6,6,7,0,2,4,2,26,+11
jamesle01,45:00,8,19,.421,0,0,,1,4,.250,5,3,8,9,1,1,2,1,17,+14
davisri01,41:00,9,15,.600,0,1,.000,8,10,.800,0,8,8,5,1,0,2,3,26,+9
boozeca01,39:00,8,13,.615,0,0,,3,4,.750,2,6,8,5,1,0,0,4,19,+16
ilgauzy01,21:00,1,5,.200,0,1,.000,2,3,.667,1,2,3,0,0,3,1,1,4,+2
diopde01,18:00,1,1,1.000,0,0,,0,0,,2,2,4,1,0,5,0,3,2,+5
bremejr01,12:00,2,4,.500,1,3,.333,4,6,.667,0,1,1,1,0,0,1,0,9,+5
mihmch01,7:00,1,1,1.000,0,0,,1,2,.500,1,2,3,0,0,0,0,2,3,+7
newblir01,6:00,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,-5
ollieke01,6:00,1,3,.333,0,0,,0,0,,0,0,0,2,1,0,0,1,2,+1
Team Totals,240,44,84,.524,2,8,.250,21,31,.677,11,31,42,30,4,11,11,17,111,
